codigo,descricao,id_grupo,id_classe,id_pdm,status,sustentavel
104639,"CÁPSULA GELATINOSA, CAPSULA GELATINOSA NOME",94,9420,04497,False,False
105023,"ALGODAO EM FARDO, ALGODAO EM FARDO NOME",94,9420,02295,False,False
109096,"MADEIRA - TORA, MADEIRA - TORA NOME",94,9440,09009,True,False
111678,"LATEX DE BORRACHA, LATEX DE BORRACHA NOME",94,9440,08733,True,False
111724,"BORRACHA IN NATURA - BENEFICIADA, BORRACHA IN NATURA - BENEFICIADA NOME",94,9440,03814,True,False
111724,"BORRACHA IN NATURA - BENEFICIADA, BORRACHA IN NATURA - BENEFICIADA NOME",94,9440,03814,True,False
111724,"BORRACHA IN NATURA - BENEFICIADA, BORRACHA IN NATURA - BENEFICIADA NOME",94,9440,03814,True,False
126500,"POLEN, POLEN NOME",94,9410,10946,True,False
126500,"POLEN, POLEN NOME",94,9410,10946,True,False
126500,"POLEN, POLEN NOME",94,9410,10946,True,False
150488,"PÓ DE BORRACHA, PÓ DE BORRACHA NOME",94,9440,19118,True,False
150847,"FIBRA SINTÉTICA, FIBRA SINTÉTICA NOME",94,9420,07413,True,False
150879,"PLÁSTICO, PLÁSTICO NOME",94,9450,10893,True,False
15407,"SUCATA NAO METALICA EXCETO TEXTIL, SUCATA NAO METALICA EXCETO TEXTIL NOME",94,9450,12298,True,False
1821,"ALGODAO EM ESTADO BRUTO, ALGODAO EM ESTADO BRUTO NOME",94,9420,02294,True,False
1880,"CAULE DE FUMO, CAULE DE FUMO NOME",94,9410,04707,True,False
1902,"PENA, PENA NOME",94,9430,10608,True,False
1929,"CRINA DE CAVALO, CRINA DE CAVALO NOME",94,9430,05965,True,False
19500,"PENA BENEFICIADA, PENA BENEFICIADA NOME",94,9430,10609,False,False
199410,"MATÉRIAS-PRIMAS DE ORIGEM VEGETAL, MATÉRIAS-PRIMAS DE ORIGEM VEGETAL NOME",94,9410,17321,False,False
199420,"FIBRAS VEGETAIS, ANIMAIS E SINTÉTICAS, FIBRAS VEGETAIS, ANIMAIS E SINTÉTICAS NOME",94,9420,17322,False,False
199430,"MATÉRIAS-PRIMAS DIVERSAS DE ORIGEM ANIMAL, NÃO COMESTÍVEIS, MATÉRIAS-PRIMAS DIVERSAS DE ORIGEM ANIMA NOME",94,9430,17323,False,False
199440,"MATÉRIAS-PRIMAS DIVERSAS, FLORESTAIS E AGRÍCOLAS, MATÉRIAS-PRIMAS DIVERSAS, FLORESTAIS E A NOME",94,9440,17324,False,False
199450,"RESÍDUOS NAO METÁLICOS, EXCETO OS TÊXTEIS, RESÍDUOS NAO METÁLICOS, EXCETO OS TÊXTEI NOME",94,9450,17325,False,False
227477,"POLVAROMA, APRESENTAÇÃO GRANEL  TIPO USO MATÉRIA PRIMA PARA USO FARMACÊUTICO  SABOR LARANJA  SOLUBILIDADE SOLÚVEL ÁGUA/PARCIALMENTE SOLÚVEL CLOROFÓRMIO",94,9410,13805,True,False
227478,"POLVAROMA, APRESENTAÇÃO GRANEL  TIPO USO MATÉRIA PRIMA PARA USO FARMACÊUTICO  SABOR MORANGO  SOLUBILIDADE SOLÚVEL ÁGUA/PARCIALMENTE SOLÚVEL CLOROFÓRMIO",94,9410,13805,True,False
227479,"POLVAROMA, APRESENTAÇÃO GRANEL  TIPO USO MATÉRIA PRIMA PARA USO FARMACÊUTICO  SABOR ABACAXI  SOLUBILIDADE SOLÚVEL ÁGUA/PARCIALMENTE SOLÚVEL CLOROFÓRMIO",94,9410,13805,True,False
227480,"POLVAROMA, APRESENTAÇÃO GRANEL  TIPO USO MATÉRIA PRIMA PARA USO FARMACÊUTICO  SABOR BANANA  SOLUBILIDADE SOLÚVEL ÁGUA/PARCIALMENTE SOLÚVEL CLOROFÓRMIO",94,9410,13805,True,False
251197,"POLVAROMA, APRESENTAÇÃO PÓ AMRELADO  SABOR LARANJA  APLICAÇÃO FABRICAÇÃO DE MEDICAMENTO DE USO HUMANO",94,9410,13805,True,False
255835,"POLIDIETANOLAMIDA, ASPECTO FÍSICO LÍQUIDO VISCOSO  COR AMARELA  TIPO USO MATÉRIA-PRIMA UTILIZADA COMO COMPONENTE NA FABRICA  CARACTERÍSTICAS ADICIONAIS EXTRAÍDO DO ÁCIDO GRAXO DO COCO",94,9410,16494,True,False
257501,"PLÁSTICO, TIPO MATERIAL PLÁSTICO IMPERMEÁVEL  MATERIAL PLÁSTICO FILME DE PVC(POLÍMERO TERMOPLÁSTICO)  ESPESSURA 0,10 MM TRANSMITÂNCIA OPACO  COR BRANCA  LARGURA 1,40 M TIPO USO HOSPITALAR  APLICAÇÃO REVESTIMENTO DE COLCHÕES E TRAVESSEIROS",94,9450,10893,True,False
257502,"PLÁSTICO, TIPO MATERIAL PLÁSTICO PERFUMADO  MATERIAL PLÁSTICO FILME DE PVC(POLÍMERO TERMOPLÁSTICO)  ESPESSURA 0,08 MM TRANSMITÂNCIA OPACO  LARGURA 1,40 M TIPO USO HOSPITALAR  APLICAÇÃO CONFECÇÃO DE CAPAS PARA COLHÃO PIRAMIDAL",94,9450,10893,True,False
259704,"PLÁSTICO, TIPO MATERIAL PLÁSTICO IMPERMEÁVEL  TRANSMITÂNCIA TRANSPARENTE  COR INCOLOR  LARGURA 46 CM APLICAÇÃO PROTEÇÃO SUPERFÍCIES E OBJETOS  COMPRIMENTO 50 M",94,9450,10893,True,False
