codigo,descricao,codigo_classe
09613,MESTEROLONA                                                                                         ,6505
09614,MESA PARA ANATOMIA                                                                                  ,6530
09614,MESA PARA ANATOMIA                                                                                  ,6530
09614,MESA PARA ANATOMIA                                                                                  ,6530
09615,MESA REFEIÇÃO                                                                                       ,6530
09615,MESA REFEIÇÃO                                                                                       ,6530
09616,MESA CLÍNICA                                                                                        ,6530
09617,"MESA COM AQUECIMENTO FIXO - COZINHAR, ASSAR  E SERVIR ALIMENTO                                      ",7310
09618,"MESA COM AQUECIMENTO PORTATIL - COZINHAR, ASSAR E SERVIR ALIMENTO                                   ",7310
09619,MESA COM RESFRIAMENTO FIXO - SERVIR ALIMENTO                                                        ,7310
09620,MESA COM RESFRIAMENTO PORTATIL - SERVIR ALIMENTO                                                    ,7310
09621,MACA DE RESGATE                                                                                     ,6530
09622,MESA DE AFERICAO DE MEDIDOR DE ENERGIA                                                              ,6625
09623,MESA PARA BALANÇA                                                                                   ,7195
09624,BOLA ESPORTIVA                                                                                      ,7810
09625,MESA ILUMINAÇÃO CÊNICA                                                                              ,6110
09625,MESA ILUMINAÇÃO CÊNICA                                                                              ,6110
09626,MESA DE CURATIVO                                                                                    ,6530
09627,MESA DE DESENHO                                                                                     ,6675
09627,MESA DE DESENHO                                                                                     ,6675
09628,MESA DE MANICURE                                                                                    ,3590
09629,MESA DE PEBOLIM                                                                                     ,7830
09630,MESA DE PILOTAGEM                                                                                   ,6605
09631,MESA DE RETOQUE DE NEGATIVO FOTOGRAFICO / FOTOLITO                                                  ,6740
09632,MESA DE SINUCA                                                                                      ,7830
09633,MESA DE SOLDAGEM                                                                                    ,3436
09634,MESA TÊNIS DE MESA                                                                                  ,7830
09634,MESA TÊNIS DE MESA / FUTMESA                                                                        ,7830
09635,MESA DESOPERCULADORA - APÍCOLA                                                                      ,7195
09635,MESA DESOPERCULADORA - APÍCOLA                                                                      ,7195
09635,MESA DESOPERCULADORA - APÍCOLA                                                                      ,7195
09636,MESA DIGITALIZADORA                                                                                 ,7040
09637,MESA AUXILIAR HOSPITALAR                                                                            ,6530
09637,MESA AUXILIAR HOSPITALAR                                                                            ,6530
09638,MESA FERRO FUNDIDO - USO GERAL                                                                      ,7195
09639,CAMA HOSPITALAR                                                                                     ,6530
09640,CARRO CENTRO CIRÚRGICO (VÍDEO)                                                                      ,6530
09641,MESA MADEIRA                                                                                        ,7110
09641,MESA MADEIRA                                                                                        ,7110
09642,MESA MANIPULAÇÃO / PREPARAÇÃO ALIMENTOS                                                             ,7105
09643,MESA MASSAGEM                                                                                       ,6530
09644,MESA OPTICA - USO LABORATORIO                                                                       ,6640
09645,MESA ORTOPEDICA                                                                                     ,6530
09646,MESA PARA CONSULTORIO - USO HOSPITALAR                                                              ,6530
09647,MESA ELEVATÓRIA                                                                                     ,3590
09647,MESA ELEVATÓRIA                                                                                     ,3590
09648,MESA PARA PARTO                                                                                     ,6530
09649,MESA DE MAYO                                                                                        ,6530
09650,MESA PARA MEDICAMENTO - USO HOSPITALAR                                                              ,6530
09651,MESA PARA MICROSCOPIA - USO HOSPITALAR                                                              ,6530
09651,MESA PARA MICROSCOPIA - USO HOSPITALAR                                                              ,6530
09652,MESA PARA OPERACAO OFTALMOLOGICA                                                                    ,6530
09653,MESA PARA SINUCA                                                                                    ,7830
09654,MESA PARA TELEFONIA                                                                                 ,5805
09655,MESA PARA TELEVISÃO / VÍDEOCASSETE                                                                  ,7105
09656,MESA PARA TRACAO - USO MEDICO                                                                       ,6530
09657,MESA PNEUMATICA - USO GRAFICO                                                                       ,3610
09658,MESA PROCTOLOGICA                                                                                   ,6530
09658,MESA PROCTOLOGICA                                                                                   ,6530
09659,MESA REPRODUÇÃO FOTOGRÁFICA                                                                         ,6740
09660,MESA REUNIÃO RETANGULAR                                                                             ,7110
09660,MESA REUNIÃO RETANGULAR                                                                             ,7110
09660,MESA REUNIÃO RETANGULAR                                                                             ,7110
09660,MESA REUNIÃO RETANGULAR                                                                             ,7110
09660,MESA REUNIÃO RETANGULAR                                                                             ,7110
