codigo,descricao,codigo_classe
15278,FOLHA ESTERILIZAÇÃO                                                                                 ,6515
15279,PROGESTERONA                                                                                        ,6505
15280,PAPEL ESTERILIZAÇÃO                                                                                 ,6515
15281,GIZ PASTEL                                                                                          ,7510
15281,GIZ PASTEL                                                                                          ,7510
15282,TANQUE COMBUSTÍVEL VEÍCULO AUTOMOTIVO                                                               ,2910
15282,TANQUE COMBUSTÍVEL VEÍCULO AUTOMOTIVO                                                               ,2910
15283,SARRAFO                                                                                             ,5510
15283,SARRAFO                                                                                             ,5510
15283,SARRAFO                                                                                             ,5510
15283,SARRAFO                                                                                             ,5510
15284,LÂMINA BISTURI                                                                                      ,6515
15285,MAÇA                                                                                                ,7830
15286,DIVALPROATO DE SÓDIO                                                                                ,6505
15287,IMPRESSORA MONOCROMÁTICA                                                                            ,7020
15288,FECHADURA PORTA                                                                                     ,2540
15289,DISPLAY SISTEMA RÁDIO AERONAVE                                                                      ,5826
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15290,ARMÁRIO                                                                                             ,7125
15291,BANDEJA CULTIVO MUDAS                                                                               ,3750
15292,PRÓTESE ARTROPLASTIA NÃO CONVENCIONAL                                                               ,6515
15293,PRÓTESE EXOESQUELÉTICA                                                                              ,6515
15294,CAMINHÃO REBOQUE                                                                                    ,2320
15294,CAMINHÃO REBOQUE                                                                                    ,2320
15295,PORTA ARMÁRIO ESCRITÓRIO                                                                            ,7110
15296,VASILHAME LEITE                                                                                     ,8110
15297,MILNACIPRANA CLORIDRATO                                                                             ,6505
15298,CAIXA NECROPSIA                                                                                     ,6530
15299,LUVA ISOLANTE                                                                                       ,4240
15300,BOLA ISOPOR                                                                                         ,9390
15301,MÁQUINA ELÉTRICA ARQUEAMENTO PERFIS METAL                                                           ,3449
15302,CONJUNTO ENTINTADOR                                                                                 ,7070
15303,APARELHO DVD                                                                                        ,7730
15304,ARMÁRIO VESTIÁRIO                                                                                   ,7105
15305,CONJUNTO OBTURADOR CAIXA DESCARGA                                                                   ,4510
15305,CONJUNTO OBTURADOR CAIXA DESCARGA                                                                   ,4510
15306,PAINEL ESTRUTURADO                                                                                  ,7195
15306,PAINEL ESTRUTURADO                                                                                  ,7195
15307,PRÓTESE ANTEBRAÇO                                                                                   ,6515
15308,CONCENTRADO VACINA                                                                                  ,6505
15309,LUVA BORRACHA ISOLANTE                                                                              ,4240
15310,BORRACHA JANELA                                                                                     ,2510
15311,PAPEL PREMIUM GOSSY PHOTO PAPER                                                                     ,9310
15312,MÃO-FRANCESA                                                                                        ,5341
15313,PROGRAMA (SOFTWARE) - SISTEMA MODELAGEM MOLECULAR                                                   ,7099
15314,PAPEL PHOTO QUALITY GLOSSY FILM                                                                     ,9310
15315,CONJUNTO ARMAÇÃO MESA                                                                               ,7110
15316,TEOFILINA                                                                                           ,6810
15317,CANALETA VEÍCULO AUTOMOTIVO                                                                         ,2510
15318,FIXADOR TUBO OROTRAQUEAL                                                                            ,6515
15319,SUPORTE LENÇOL DESCARTÁVEL                                                                          ,6530
15320,"1,2 DICLOROBENZENO                                                                                  ",6810
15321,ESCADA HOSPITALAR                                                                                   ,6530
15322,CABO ELÉTRICO NÚ COBRE                                                                              ,6145
15323,CALHA PISO                                                                                          ,5670
15324,GRAMPO                                                                                              ,5315
15324,GRAMPO                                                                                              ,5315
15324,GRAMPO                                                                                              ,5315
15325,MESA COZINHA                                                                                        ,7105
15325,MESA COZINHA                                                                                        ,7105
15326,BLOCO PROTOCOLO REMESSA                                                                             ,7540
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
15327,BANCO                                                                                               ,7105
