codigo,descricao,codigo_classe
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00328,ARMÁRIO ESCRITÓRIO                                                                                  ,7125
00329,BIOMBO                                                                                              ,7105
00330,CABIDE DE PÉ                                                                                        ,7105
00331,CADEIRA                                                                                             ,7105
00331,CADEIRA                                                                                             ,7105
00332,CADEIRA METÁLICA DOBRÁVEL                                                                           ,7105
00333,COFRE                                                                                               ,7110
00333,COFRE                                                                                               ,7110
00333,COFRE                                                                                               ,7110
00333,COFRE                                                                                               ,7110
00333,COFRE                                                                                               ,7110
00334,ESTANTE METÁLICA                                                                                    ,7125
00334,ESTANTE METÁLICA                                                                                    ,7125
00334,ESTANTE METÁLICA                                                                                    ,7125
00334,ESTANTE METÁLICA                                                                                    ,7125
00334,ESTANTE METÁLICA                                                                                    ,7125
00335,FICHÁRIO                                                                                            ,7110
00336,GAVETEIRO MÓVEL                                                                                     ,7110
00336,GAVETEIRO MÓVEL                                                                                     ,7110
00336,GAVETEIRO MÓVEL                                                                                     ,7110
00336,GAVETEIRO MÓVEL                                                                                     ,7110
00336,GAVETEIRO MÓVEL                                                                                     ,7110
00336,GAVETEIRO MÓVEL                                                                                     ,7110
00336,GAVETEIRO MÓVEL                                                                                     ,7110
00336,GAVETEIRO MÓVEL                                                                                     ,7110
00337,ESPELHO                                                                                             ,7105
00338,GUARDA-ROUPA                                                                                        ,7105
00339,MESA APAGADOR                                                                                       ,7105
00340,MESA REUNIÃO OVAL                                                                                   ,7110
00340,MESA REUNIÃO OVAL - SEMI OVAL                                                                       ,7110
00340,MESA REUNIÃO OVAL - SEMI OVAL                                                                       ,7110
00340,MESA REUNIÃO OVAL - SEMI OVAL                                                                       ,7110
00340,MESA REUNIÃO OVAL - SEMI OVAL                                                                       ,7110
00340,MESA REUNIÃO OVAL - SEMI OVAL                                                                       ,7110
00341,MESA REUNIÃO QUADRADA                                                                               ,7110
00341,MESA REUNIÃO QUADRADA                                                                               ,7110
00341,MESA REUNIÃO QUADRADA                                                                               ,7110
00342,MESA REUNIÃO REDONDA                                                                                ,7110
00342,MESA REUNIÃO REDONDA                                                                                ,7110
00342,MESA REUNIÃO REDONDA                                                                                ,7110
00342,MESA REUNIÃO REDONDA                                                                                ,7110
00343,POLTRONA AUDITÓRIO DOBRÁVEL COM PRANCHETA                                                           ,7195
00344,QUADRO CARTÃO PONTO                                                                                 ,7110
00345,MESA METÁLICA APOIO                                                                                 ,7195
00345,MESA METÁLICA APOIO                                                                                 ,7195
00346,BLOCO RECADO                                                                                        ,7540
00347,CARTÃO VISITA                                                                                       ,7540
00348,CIMETIDINA                                                                                          ,6505
00349,AMPICILINA                                                                                          ,6505
00350,ALBENDAZOL                                                                                          ,6505
00351,AMINOFILINA                                                                                         ,6505
00352,BUTOCONAZOL                                                                                         ,6505
00353,ÁCIDO ACETILSALICÍLICO                                                                              ,6505
00353,ÁCIDO ACETILSALICÍLICO                                                                              ,6505
00353,ÁCIDO ACETILSALICÍLICO                                                                              ,6505
00353,ÁCIDO ACETILSALICÍLICO                                                                              ,6505
00353,ÁCIDO ACETILSALICÍLICO                                                                              ,6505
00354,ÁCIDO FÓLICO                                                                                        ,6505
00354,ÁCIDO FÓLICO                                                                                        ,6505
00354,ÁCIDO FÓLICO                                                                                        ,6505
00355,ATROPINA SULFATO                                                                                    ,6505
00356,BENZOATO DE BENZILA                                                                                 ,6505
00357,PENICILINA G BENZATINA                                                                              ,6505
00358,VILDAGLIPTINA                                                                                       ,6505
00359,ZANAMIVIR                                                                                           ,6505
00360,OXACILINA                                                                                           ,6505
00361,MEDROXIPROGESTERONA ACETATO                                                                         ,6505
00362,HIDROMORFONA                                                                                        ,6505
00363,ACICLOVIR                                                                                           ,6505
00364,PARATIONA METÍLICA                                                                                  ,6840
00365,BENZILPENICILINA                                                                                    ,6505
00366,HALOSULFUROM                                                                                        ,6840
00367,ARMÁRIO BANHEIRO                                                                                    ,7105
00367,ARMÁRIO BANHEIRO                                                                                    ,7105
00368,REATOR LÂMPADA VAPOR SÓDIO                                                                          ,6250
00369,REATOR LÂMPADA VAPOR MERCÚRIO                                                                       ,6250
00370,ALGODÃO HIDRÓFILO                                                                                   ,6510
00371,ATADURA ALGODÃO                                                                                     ,6510
00372,CHUMAÇO GAZE                                                                                        ,6510
00373,COMPRESSA GAZE                                                                                      ,6510
00373,COMPRESSA GAZE                                                                                      ,6510
00373,COMPRESSA GAZE                                                                                      ,6510
00374,GAZE TIPO QUEIJO                                                                                    ,6510
00375,PROTETOR SOLAR                                                                                      ,6508
00375,PROTETOR SOLAR                                                                                      ,6508
00376,ARQUIVO DESLIZANTE PEÇAS / ACESSÓRIOS                                                               ,7195
00377,ALAVANCA ODONTOLÓGICA                                                                               ,6520
00377,ALAVANCA ODONTOLÓGICA                                                                               ,6520
00378,AMALGAMADOR                                                                                         ,6520
00379,ESTETOSCÓPIO                                                                                        ,6515
00379,ESTETOSCÓPIO                                                                                        ,6515
00380,SERINGA DESCARTÁVEL*                                                                                ,6515
00380,SERINGA DESCARTÁVEL*                                                                                ,6515
00381,CADEIRA RODA (CONSULTAR INC 04076)                                                                  ,6530
00382,ESPÁTULA USO MÉDICO                                                                                 ,6515
00382,ESPÁTULA USO MÉDICO                                                                                 ,6515
00382,ESPÁTULA USO MÉDICO                                                                                 ,6515
00383,MALHA P/ FIXAÇÃO CURATIVO                                                                           ,6510
00384,CUBA                                                                                                ,6515
00385,ADESIVO ODONTOLÓGICO                                                                                ,6520
00386,AFASTADOR ODONTOLÓGICO                                                                              ,6520
00386,AFASTADOR ODONTOLÓGICO                                                                              ,6520
00386,AFASTADOR ODONTOLÓGICO                                                                              ,6520
00386,AFASTADOR ODONTOLÓGICO                                                                              ,6520
00387,AGULHA HIPODERMICA                                                                                  ,6515
00388,AGULHA ODONTOLÓGICA                                                                                 ,6520
00389,AGULHA PERIDURAL                                                                                    ,6515
