codigo,descricao,codigo_classe
01286,MISTURADOR ÁUDIO / VÍDEO                                                                            ,5895
01286,MISTURADOR ÁUDIO / VÍDEO                                                                            ,5895
01287,JARRA                                                                                               ,7330
01287,JARRA                                                                                               ,7330
01288,CARRETEL MANGUEIRA INCÊNDIO                                                                         ,4210
01289,SORO                                                                                                ,6505
01290,SOQUETE ARMA DE FOGO                                                                                ,1015
01291,SOQUETE ARMA DE FOGO                                                                                ,1030
01292,SONDA PERFURAÇÃO                                                                                    ,3835
01293,ACESSÓRIO/COMPONENTE SOPRADOR FULIGEM                                                               ,4410
01294,SOQUETE COMPONENTE ELETRÔNICO                                                                       ,5935
01295,APARELHO ULTRA-SONOGRAFIA                                                                           ,6530
01296,SONDA ODONTOLÓGICA                                                                                  ,6520
01297,SONDA USO OFTALMOLÓGICO                                                                             ,6540
01298,SONDA                                                                                               ,6685
01299,SOLVENTE                                                                                            ,8010
01300,ESQUICHO                                                                                            ,4210
01301,EXTINTOR INCÊNDIO                                                                                   ,4210
01301,EXTINTOR INCÊNDIO                                                                                   ,4210
01301,EXTINTOR INCÊNDIO                                                                                   ,4210
01302,AVENTAL DE SOLDADOR                                                                                 ,4240
01303,COLETE SEGURANÇA                                                                                    ,4240
01303,COLETE SEGURANÇA                                                                                    ,4240
01304,LENTE INDUSTRIAL / SEGURANÇA                                                                        ,4240
01305,MANGA ISOLANTE                                                                                      ,4240
01306,RESPIRADOR                                                                                          ,4240
01306,RESPIRADOR                                                                                          ,4240
01306,RESPIRADOR                                                                                          ,4240
01306,RESPIRADOR                                                                                          ,4240
01307,GRAVADOR/REPRODUTOR                                                                                 ,5836
01307,GRAVADOR/REPRODUTOR                                                                                 ,5836
01307,GRAVADOR/REPRODUTOR                                                                                 ,5836
01307,GRAVADOR/REPRODUTOR                                                                                 ,5836
01308,CAPACÍMETRO DIGITAL                                                                                 ,6625
01309,FITA ALUMÍNIO                                                                                       ,8135
01310,PAPEL EMBRULHO                                                                                      ,8135
01310,PAPEL EMBRULHO                                                                                      ,8135
01311,MÁQUINA OBTURADORA PAPÉIS                                                                           ,3695
01312,EXTINTOR INCÊNDIO ÁGUA                                                                              ,4210
01313,EXTINTOR INCÊNDIO PÓ QUÍMICO                                                                        ,4210
01314,CÂMARA AVÍCOLA FUMIGAÇÃO                                                                            ,4230
01315,ESCUDO ANTI-TUMULTO                                                                                 ,4240
01316,PROTETOR FACIAL                                                                                     ,4240
01316,PROTETOR FACIAL                                                                                     ,4240
01317,TELEFONE COMUNICAÇÃO SATÉLITE                                                                       ,5895
01318,ÓRTESE AUDITIVA                                                                                     ,6515
01319,ARCO ORTODÔNTICO                                                                                    ,6520
01320,ARCO ORTODÔNTICO INTRAORAL                                                                          ,6520
01321,BRÁQUETE                                                                                            ,6520
01322,ACESSÓRIO ORTODÔNTICO                                                                               ,6520
01323,COMPONENTE ARCO ORTODÔNTICO EXTRABUCAL                                                              ,6520
01324,DISTALIZADOR MOLAR OCLUSAL E CERVICAL                                                               ,6520
01325,EXPANSOR ORTODÔNTICO                                                                                ,6520
01326,ELÁSTICO CERVICAL ORTODÔNTICO                                                                       ,6520
01327,LIGADURA ELÁSTICA ORTODÔNTICA                                                                       ,6520
01328,ELÁSTICO ORTODÔNTICO                                                                                ,6520
01329,GANCHO ORTODÔNTICO                                                                                  ,6520
01330,MOLA ORTODÔNTICA                                                                                    ,6520
01331,TUBO ORTODÔNTICO                                                                                    ,6520
01332,CÂMARA DESINFESTAÇÃO                                                                                ,6636
01333,ESCORREDOR VIDROS                                                                                   ,7290
01334,MESA HIGIENIZAÇÃO                                                                                   ,7195
01334,MESA HIGIENIZAÇÃO                                                                                   ,7195
01335,MESA SUCÇÃO                                                                                         ,7195
01336,MESA TÉRMICA                                                                                        ,7195
01336,MESA TÉRMICA                                                                                        ,7195
01337,PLACA SUCÇÃO                                                                                        ,7195
01338,NEGATOSCÓPIO                                                                                        ,6640
01339,SECADORA PAPÉIS                                                                                     ,4440
01340,BIBLIOCANTO                                                                                         ,7510
01341,BOTIJÃO GÁS LIQUEFEITO DE PETRÓLEO - GLP                                                            ,8120
01342,AMPOLA GARRAFA TÉRMICA                                                                              ,8125
01343,VÁLVULA REGULADORA CILINDRO GÁS                                                                     ,8120
01343,VÁLVULA REGULADORA CILINDRO GÁS                                                                     ,8120
01344,FILME EMBALAGEM                                                                                     ,8135
01344,FILME EMBALAGEM                                                                                     ,8135
01344,FILME EMBALAGEM                                                                                     ,8135
01344,FILME EMBALAGEM                                                                                     ,8135
01345,FITA PLÁSTICA                                                                                       ,8135
01345,FITA PLÁSTICA                                                                                       ,8135
01346,PALETE                                                                                              ,8135
01346,PALETE                                                                                              ,8135
01346,PALETE                                                                                              ,8135
01346,PALETE                                                                                              ,8135
01346,PALETE                                                                                              ,8135
01347,PAPEL FILME                                                                                         ,8135
01348,PAPEL IMPERMEÁVEL                                                                                   ,8135
01349,PLÁSTICO BOLHA                                                                                      ,8135
01350,VELA IGNIÇÃO                                                                                        ,2920
01350,VELA IGNIÇÃO                                                                                        ,2920
01351,RATOEIRA                                                                                            ,3740
01352,PULVERIZADOR COSTAL MOTORIZADO                                                                      ,3740
01352,PULVERIZADOR COSTAL MOTORIZADO                                                                      ,3740
01353,PLAINA                                                                                              ,5110
01353,PLAINA                                                                                              ,5110
01353,PLAINA                                                                                              ,5110
01354,APARADOR GRAMA                                                                                      ,3750
01355,CARRO TRANSPORTE                                                                                    ,9999
01356,CHARRETE                                                                                            ,9999
01357,CACHIMBO VETERINÁRIO                                                                                ,3770
01358,CANETA IDENTIFICAÇÃO ANIMAL                                                                         ,3770
01359,FILTRO AR                                                                                           ,2940
01359,FILTRO AR                                                                                           ,2940
01359,FILTRO AR                                                                                           ,2940
01359,FILTRO AR                                                                                           ,2940
01360,GARFO JARDINAGEM                                                                                    ,3750
01361,SACHO                                                                                               ,3750
01362,BALDE COMBATE INCÊNDIO                                                                              ,4210
01363,MÁQUINA COSTURA INDUSTRIAL                                                                          ,3645
01363,MÁQUINA COSTURA INDUSTRIAL                                                                          ,3645
01363,MÁQUINA COSTURA INDUSTRIAL                                                                          ,3645
01364,MACACÃO                                                                                             ,8415
01364,MACACÃO                                                                                             ,8415
01364,MACACÃO                                                                                             ,8415
01364,MACACÃO                                                                                             ,8415
01364,MACACÃO                                                                                             ,8415
01365,ESPALHADOR ESTERCO                                                                                  ,3710
01366,PLANTADEIRA                                                                                         ,3710
01366,PLANTADEIRA                                                                                         ,3710
01367,SERRA PODA                                                                                          ,3750
01368,SEMEADORA                                                                                           ,3710
01369,ALFANGE                                                                                             ,3720
01370,BARCO INFLÁVEL                                                                                      ,4220
01371,BOLSA TRANSPORTE LUVAS                                                                              ,4240
01372,CAPACETE SEGURANÇA                                                                                  ,4240
01373,PERNEIRA                                                                                            ,4240
01374,TESOURA PODA                                                                                        ,3750
01375,TRATOR JARDIM                                                                                       ,3750
01375,TRATOR JARDIM                                                                                       ,3750
01375,TRATOR JARDIM                                                                                       ,3750
01376,CEIFADEIRA                                                                                          ,3720
01376,CEIFADEIRA                                                                                          ,3720
01377,ÓCULOS PROTEÇÃO                                                                                     ,4240
01377,ÓCULOS PROTEÇÃO                                                                                     ,4240
01377,ÓCULOS PROTEÇÃO                                                                                     ,4240
01377,ÓCULOS PROTEÇÃO                                                                                     ,4240
01378,COLHEITADEIRA                                                                                       ,3720
01379,ENFARDADORA                                                                                         ,3720
01379,ENFARDADORA                                                                                         ,3720
01379,ENFARDADORA                                                                                         ,3720
01380,PORTA-PESO CONE                                                                                     ,6310
01381,TRANSCEPTOR                                                                                         ,5895
01382,RADAR                                                                                               ,5840
01382,RADAR                                                                                               ,5840
01383,CIPROFIBRATO                                                                                        ,6505
01384,BOTIJA                                                                                              ,8125
01385,SILIMARINA                                                                                          ,6505
01386,PLATAFORMA FUNDO PISCINA                                                                            ,7830
01387,GARRAFA                                                                                             ,8125
01387,GARRAFA                                                                                             ,8125
01388,ARAME PARA ENFARDAMENTO                                                                             ,8135
01389,PAPEL ALUMÍNIO                                                                                      ,8135
01390,TALCO INDUSTRIAL                                                                                    ,8135
01391,BERMUDA                                                                                             ,8405
01391,BERMUDA                                                                                             ,8405
01391,BERMUDA                                                                                             ,8405
01392,GOLIMUMABE                                                                                          ,6505
01393,BOINA                                                                                               ,8405
01394,ALMOFADA ORTODÔNTICA                                                                                ,6520
01395,CALÇA MASCULINA                                                                                     ,8405
01395,CALÇA MASCULINA                                                                                     ,8405
01395,CALÇA MASCULINA                                                                                     ,8405
01395,CALÇA MASCULINA                                                                                     ,8405
01396,ARCO ORTODÔNTICO EXTRABUCAL                                                                         ,6520
01397,EMBALAGEM ORTODONTIA                                                                                ,6520
01398,CAIXA BANDAS ORTODÔNTICOS                                                                           ,6520
01399,CAIXA BRÁQUETES ORTODÔNTICOS                                                                        ,6520
01400,CORDA DE PULAR                                                                                      ,7830
01401,RISCADOR BANDAS ORTODÔNTICAS                                                                        ,6520
01402,CUECA                                                                                               ,8420
01403,CHOCADEIRA                                                                                          ,3730
01404,CULTIVADOR SOLO                                                                                     ,3710
01404,CULTIVADOR SOLO                                                                                     ,3710
01404,CULTIVADOR SOLO                                                                                     ,3710
01405,CALÇÃO BANHO                                                                                        ,8405
01406,PIJAMA                                                                                              ,8420
01407,ARADO                                                                                               ,3710
01407,ARADO                                                                                               ,3710
01407,ARADO                                                                                               ,3710
01407,ARADO                                                                                               ,3710
01408,CAMISA MASCULINA                                                                                    ,8405
01408,CAMISA MASCULINA                                                                                    ,8405
01408,CAMISA MASCULINA                                                                                    ,8405
01409,PERFURADOR SOLO                                                                                     ,3710
01409,PERFURADOR SOLO                                                                                     ,3710
01410,JAQUETA MASCULINA                                                                                   ,8405
01410,JAQUETA MASCULINA                                                                                   ,8405
01410,JAQUETA MASCULINA                                                                                   ,8405
01410,JAQUETA MASCULINA                                                                                   ,8405
01411,GRADE ARADORA                                                                                       ,3710
01411,GRADE ARADORA                                                                                       ,3710
01412,SHORT MASCULINO                                                                                     ,8405
01412,SHORT MASCULINO                                                                                     ,8405
01413,CAPA CHUVA                                                                                          ,8415
01414,VESTUÁRIO EXTERNO MASCULINO                                                                         ,8405
01415,BOTA SEGURANÇA                                                                                      ,8430
01415,BOTA SEGURANÇA                                                                                      ,8430
01415,BOTA SEGURANÇA                                                                                      ,8430
01415,BOTA SEGURANÇA                                                                                      ,8430
01415,BOTA SEGURANÇA                                                                                      ,8430
01415,BOTA SEGURANÇA                                                                                      ,8430
01415,BOTA SEGURANÇA                                                                                      ,8430
01416,CAPA FEMININA                                                                                       ,8410
01417,COTURNO                                                                                             ,8430
01417,COTURNO                                                                                             ,8430
01418,MAIÔ                                                                                                ,8410
01419,BOTINA MASCULINA                                                                                    ,8430
01420,SAIA                                                                                                ,8410
01421,ALGEMA                                                                                              ,8465
01421,ALGEMA                                                                                              ,8465
01422,VESTIDO                                                                                             ,8410
01423,APARELHO CHOQUE ELÉTRICO                                                                            ,8465
01424,CANTIL                                                                                              ,8465
01425,BASTÃO ANTITUMULTO                                                                                  ,8465
01425,BASTÃO ANTITUMULTO                                                                                  ,8465
01426,RADIADOR                                                                                            ,2930
01427,SACO DORMIR                                                                                         ,8465
01428,MOTOR GERADOR ENERGIA                                                                               ,6115
01428,MOTOR GERADOR ENERGIA                                                                               ,6115
