codigo,descricao,codigo_classe
16483,MILIVOLTÍMETRO                                                                                      ,6625
16484,TAMPA GAVETA - GELADEIRA                                                                            ,4110
16485,CARBOFURANO                                                                                         ,6840
16486,MEPIVACAÍNA CLORIDRATO                                                                              ,6505
16487,FLORÃO DE BANDEIRA                                                                                  ,8345
16488,BIS(TRIMETILSILIL)AMIDETO DE POTÁSSIO                                                               ,6810
16489,BANHO TERMOSTÁTICO.                                                                                 ,6640
16490,PAPEL POLEN PRINT                                                                                   ,9310
16491,MANGUEIRA AVANÇO DO DISTRIBUIDOR                                                                    ,2590
16492,MOLA RETORNO EIXO CARBURADOR                                                                        ,2910
16493,COIFA HOMOCINÉTICA                                                                                  ,2530
16494,POLIDIETANOLAMIDA                                                                                   ,9410
16495,SORBATO DE POTÁSSIO                                                                                 ,6810
16496,LIMPA PNEU                                                                                          ,7930
16497,CONJUNTO REGULADOR CILINDRO                                                                         ,8120
16497,CONJUNTO REGULADOR CILINDRO                                                                         ,8120
16498,PRANCHETA PARA POLTRONA AUDITÓRIO                                                                   ,7195
16499,TETRAMETILSILANO                                                                                    ,6810
16500,LIMPADOR IMPUREZAS                                                                                  ,7930
16501,LIMPADOR EQUIPAMENTO                                                                                ,7930
16502,BORRACHA COIFA                                                                                      ,2520
16503,CILINDRO RODA                                                                                       ,2530
16504,CADEIRA CONCHA                                                                                      ,7195
16505,CASSETE                                                                                             ,6515
16506,ROUPÃO ESPORTIVO                                                                                    ,8415
16507,CANECO DE METAL                                                                                     ,7330
16508,BROMETO DE TÁLIO                                                                                    ,6810
16509,"2,3-BUTANEDIONA                                                                                     ",6810
16509,"2,3-BUTANEDIONA                                                                                     ",6810
16510,UNIFORME FEMININO                                                                                   ,8410
16511,METARAMINOL                                                                                         ,6505
16512,MÁQUINA CORTAR ALUMÍNIO                                                                             ,5130
16513,CONJUNTO COMPACTADOR EM V                                                                           ,3710
16514,BEDAME                                                                                              ,5133
16514,BEDAME                                                                                              ,5133
16515,ÓXIDO DE TÉRBIO                                                                                     ,6810
16516,AGASALHO DESPORTIVO                                                                                 ,8415
16516,AGASALHO DESPORTIVO                                                                                 ,8415
16516,AGASALHO DESPORTIVO                                                                                 ,8415
16516,AGASALHO DESPORTIVO                                                                                 ,8415
16517,FLEBO EXTRATOR                                                                                      ,6515
16518,CARTUCHO TONER IMPRESSORA NASHUA                                                                    ,7090
16519,LETRA METÁLICA                                                                                      ,5315
16519,LETRA METÁLICA                                                                                      ,5315
16520,HIPOCLORITO DE SÓDIO DILUÍDO                                                                        ,6810
16521,CONJUNTO TAMBOR IMPRESSORA                                                                          ,7070
16522,CONJUNTO TRADO                                                                                      ,5133
16522,CONJUNTO TRADO                                                                                      ,5133
16523,CONJUNTO TRANSFERÊNCIA IMPRESSORA                                                                   ,7070
16524,CONJUNTO FUSOR IMPRESSORA                                                                           ,7070
16525,PROTETOR PARA EMPUNHADURA                                                                           ,7810
16526,IOPAMIDOL                                                                                           ,6505
16527,IOXINIL                                                                                             ,6840
16528,ARSENIATO DE SÓDIO                                                                                  ,6810
16529,TAPETE VEÍCULO AUTOMOTIVO                                                                           ,2540
16529,TAPETE VEÍCULO AUTOMOTIVO                                                                           ,2540
16530,"APARELHO MULTIFUNÇÃO(FAC-SÍMILE,COPIADOR                                                            ",7025
16531,CONJUNTO DRENAGEM TÓRAX                                                                             ,6515
16531,CONJUNTO DRENAGEM TÓRAX                                                                             ,6515
16532,RECEPTOR PARA CÂMERA VIGILANCIA                                                                     ,6350
16533,TRANSCEPTOR SISTEMA VIGILANCIA                                                                      ,5895
16534,IMPRESSORA ETIQUETA                                                                                 ,7020
16535,SUPORTE BEDAME                                                                                      ,5133
16536,DASATINIBE                                                                                          ,6505
16537,CONJUNTO ANGIOPLASTIA CORONARIANA                                                                   ,6515
16537,CONJUNTO ANGIOPLASTIA CORONARIANA                                                                   ,6515
16538,CONJUNTO PARA PAPANICOLAU                                                                           ,6515
16539,CONJUNTO (KIT) COLOCAÇÃO DIU                                                                        ,6515
16540,SONDA DE SENGSTAKEN                                                                                 ,6515
16541,CONJUNTO (KIT) PARA CURATIVO                                                                        ,6515
16542,CONJUNTO RETIRADA PONTOS CIRÚRGICOS                                                                 ,6515
16543,MEGÔMETRO                                                                                           ,6625
16543,MEGÔMETRO                                                                                           ,6625
16543,MEGÔMETRO                                                                                           ,6625
16544,SUPORTE BIT TORNO                                                                                   ,5133
16544,SUPORTE BIT TORNO                                                                                   ,5133
16544,SUPORTE BIT TORNO                                                                                   ,5133
16544,SUPORTE BIT TORNO                                                                                   ,5133
16544,SUPORTE BIT TORNO                                                                                   ,5133
16544,SUPORTE BIT TORNO                                                                                   ,5133
16544,SUPORTE BIT TORNO                                                                                   ,5133
16545,BADISCO                                                                                             ,5805
16546,LACTATO DE SÓDIO                                                                                    ,6810
16547,EQUIPAMENTO SOLDA POR ULTRASOM                                                                      ,3432
16548,EQUIPAMENTO TIPOGRÁFICO                                                                             ,3610
16549,BRASÃO INSTITUCIONAL                                                                                ,9905
16550,FILME ABRASIVO                                                                                      ,5350
16551,BOBINA AUTO-REFRATOR                                                                                ,9310
16552,PLACA MESA                                                                                          ,7195
16553,DISPENSER SACO DESCARTE ABSORVENTE                                                                  ,7240
16554,DISPENSER PAPEL HIGIÊNICO                                                                           ,7240
16554,DISPENSER PAPEL HIGIÊNICO                                                                           ,7240
16554,DISPENSER PAPEL HIGIÊNICO                                                                           ,7240
16555,DISPENSER PROTETOR ASSENTO SANITÁRIO                                                                ,7240
16556,LUDIÃO                                                                                              ,6910
16557,PISTA LOOPING                                                                                       ,6910
16558,PLACA DE DIGITALIZAÇÃO DE VOZ                                                                       ,5805
16559,SIMULADOR EQUIPAMENTO SAÚDE                                                                         ,6515
16559,SIMULADOR P/ EQUIPAMENTO SAÚDE                                                                      ,6515
16560,PONTEIRA - ESCRITA BRAILE                                                                           ,6910
16561,PUNÇÃO - ESCRITA BRAILE                                                                             ,6910
16562,DABIGATRANA ETEXILATO                                                                               ,6505
16563,CALCULADORA                                                                                         ,7420
16564,CARTUCHO TINTA IMPRESSORA BROTHER                                                                   ,7090
16565,MESA LABORATÓRIO                                                                                    ,7195
16566,ENEGRECEDOR                                                                                         ,8010
16567,GUIA                                                                                                ,6515
16567,GUIA                                                                                                ,6515
16567,GUIA                                                                                                ,6515
16568,FEIXE MOLAS                                                                                         ,2510
16568,FEIXE MOLAS                                                                                         ,2510
16569,GABINETE MULTIUSO                                                                                   ,7195
16570,PIVÔ BALANÇA SUSPENSÃO                                                                              ,2510
16571,BALANCIM VEÍCULO                                                                                    ,2990
16572,CONJUNTO PLANETÁRIO                                                                                 ,6910
16572,CONJUNTO PLANETÁRIO                                                                                 ,6910
16572,CONJUNTO PLANETÁRIO                                                                                 ,6910
16573,GUIA ASSINATURA                                                                                     ,6910
16574,ALÇA PREFORMADA                                                                                     ,5975
16575,SOROBAN - DEFICIENTE VISUAL                                                                         ,6910
16576,REGLETE - DEFICIENTE VISUAL                                                                         ,6910
16577,SENSOR DO CONTAGIROS                                                                                ,2990
16578,TRIFENILFOSFINA                                                                                     ,6810
16579,ACESSÓRIO SINALIZADOR AUTOMOTIVO                                                                    ,6350
16579,ACESSÓRIO SINALIZADOR AUTOMOTIVO                                                                    ,6350
16580,PAPEL BRAILLE                                                                                       ,7540
16580,PAPEL BRAILLE                                                                                       ,7540
16581,SAPATA LONA FREIO                                                                                   ,2530
16582,PIVÔ BRAÇO VEÍCULO AUTOMOTIVO                                                                       ,2510
16583,DESCARGA VEÍCULO AUTOMOTIVO                                                                         ,2510
16584,TUBO ESTETOSCÓPIO                                                                                   ,6515
16585,INJETOR COMBUSTÍVEL VEÍCULO                                                                         ,2910
16586,PÊNDULO DE NEWTON                                                                                   ,6910
16587,BASE GIRATÓRIA POLTRONA                                                                             ,7195
16588,CANETA                                                                                              ,6515
16589,CORREIA POLI V - VEÍCULO AUTOMOTIVO                                                                 ,2990
16590,BOTIJÃO GÁS                                                                                         ,8120
16591,AUSCULTADOR                                                                                         ,6515
16592,GAZE P/ TAMPONAMENTO                                                                                ,6510
16593,CAIXA FIXAÇÃO CIRCUITO IMPRESSO                                                                     ,5962
16594,BRAÇO ARTIFICIAL                                                                                    ,6515
16595,ESTICADOR CORREIA DENTADA                                                                           ,2520
16596,ESTICADOR CORREIA                                                                                   ,2920
16597,HIDROVÁCUO                                                                                          ,2530
16598,PROTETOR PARA MAMA                                                                                  ,6515
16599,GAVETA RETRÁTIL TECLADO                                                                             ,7110
16600,QUARTEADOR AGRÍCOLA                                                                                 ,3720
16600,QUARTEADOR AGRÍCOLA                                                                                 ,3720
16601,ÁCIDO 1-BUTANOSSULFÔNICO                                                                            ,6810
16602,CABEÇA MAGNÉTICA                                                                                    ,7060
16603,PLACA DRIVE                                                                                         ,7060
16604,PIMECROLIMO                                                                                         ,6505
16605,PRÓTESE DACRON                                                                                      ,6515
16606,FOLHA FORMICA                                                                                       ,5530
16607,MODELO PARA ESTUDO                                                                                  ,6910
16608,MANGUEIRA SUSPIRO ÓLEO                                                                              ,2590
16609,MOTOR POPA                                                                                          ,2805
16609,MOTOR POPA                                                                                          ,2805
16609,MOTOR POPA                                                                                          ,2805
16610,ÁCIDO BUTILBORÔNICO                                                                                 ,6810
16611,PROPIL GALATO                                                                                       ,6810
16612,CARBONATO DE COBALTO                                                                                ,6810
16613,SOLUÇÃO PARA CONSERVAÇÃO DE ÓRGÃOS                                                                  ,6505
16613,SOLUÇÃO PARA CONSERVAÇÃO DE ÓRGÃOS                                                                  ,6505
16614,PRÓTESE VASCULAR*                                                                                   ,6515
16615,TUBO DE GORETEX                                                                                     ,6515
16616,CONEXÃO DISTRIBUIDORA ÁUDIO                                                                         ,5999
16617,INTERRUPTOR AUTOMÁTICO DE CIRCUITO                                                                  ,5920
16618,DIODO RETIFICADOR                                                                                   ,5961
16619,BLOCO FRONTAL COPIADORA                                                                             ,7070
16620,BLOCO DE CORONA COPIADORA                                                                           ,7070
16621,TERMOFUSE COPIADORA                                                                                 ,7070
16622,CABO EXTENSOR MOUSE                                                                                 ,7060
16623,DIARESCEÍNA                                                                                         ,6810
16624,CLASSIFICADORA DESCASCADORA GRÃOS                                                                   ,3720
16625,VORICONAZOL                                                                                         ,6505
16626,GABINETE AR CONDICIONADO                                                                            ,4120
16627,PLACA ELETROCIRÚRGICA                                                                               ,6515
16628,ENGRENAGEM ROLO FUSOR COPIADORA / IMPRESSORA                                                        ,7070
16629,BUCHA ROLO FUSOR                                                                                    ,7070
16630,REVESTIMENTO DE PAREDE - TÊXTIL                                                                     ,7230
16631,BAMIFILINA CLORIDRATO                                                                               ,6505
16632,RESERVATÓRIO                                                                                        ,5670
16632,RESERVATÓRIO                                                                                        ,5670
16633,ARSINA                                                                                              ,6810
16634,DITIOOXAMIDA                                                                                        ,6810
16635,ANEL SEGMENTO PISTÃO                                                                                ,2990
16635,ANEL SEGMENTO PISTÃO                                                                                ,2990
16635,ANEL SEGMENTO PISTÃO                                                                                ,2990
16636,ROLETE COPIADORA / IMPRESSORA                                                                       ,3610
16637,DIODO EMISSOR LUZ                                                                                   ,5961
16638,SUPORTE TELESCÓPICO PARA PISO ELEVADO                                                               ,5670
16638,SUPORTE TELESCÓPICO PARA PISO ELEVADO                                                               ,5670
16638,SUPORTE TELESCÓPICO PARA PISO ELEVADO                                                               ,5670
16639,COLISTIMETATO DE SÓDIO                                                                              ,6505
16640,SANDÁLIA FEMININA                                                                                   ,8435
16641,UNIDADE DE VENTILAÇÃO                                                                               ,7060
16642,TETRAFLUORETANO                                                                                     ,6830
16643,TORRE COMUNICAÇÃO VIA RÁDIO                                                                         ,5445
16644,ARNICA                                                                                              ,6505
16645,CARBONIL CIANETO                                                                                    ,6810
16645,CARBONIL CIANETO                                                                                    ,6810
16646,MODULO DIDÁTICO                                                                                     ,5963
16647,MESA DECORAÇÃO                                                                                      ,7110
16648,APARADOR DECORAÇÃO                                                                                  ,7110
16648,APARADOR DECORAÇÃO                                                                                  ,7110
16648,APARADOR DECORAÇÃO                                                                                  ,7110
16648,APARADOR DECORAÇÃO                                                                                  ,7110
16649,APARELHO ODORIZADOR AMBIENTE                                                                        ,4460
16650,PASTEL                                                                                              ,8920
16651,REFIL ODORIZADOR DE AMBIENTES                                                                       ,4460
16652,GLICOSE                                                                                             ,8940
16653,SERRA FITA                                                                                          ,3605
16653,SERRA FITA                                                                                          ,3605
16654,MODELADOR HAMBURGUER                                                                                ,7330
16655,TRITURADOR                                                                                          ,7320
16655,TRITURADOR                                                                                          ,7320
16656,ÓXIDO DE NEODÍMIO                                                                                   ,6810
16657,ARMA NÃO LETAL                                                                                      ,1095
16657,ARMA NÃO LETAL                                                                                      ,1095
16658,ARMAS DE FOGO DE CALIBRE ACIMA DE 30MM ATÉ 75MM                                                     ,1010
16659,ARMAS DE FOGO DE CALIBRE ACIMA DE 75MM ATÉ 125MM                                                    ,1015
16660,ARMAS DE FOGO DE CALIBRE ACIMA DE 125MM ATÉ 150MM                                                   ,1020
16661,ARMAS DE FOGO DE CALIBRE ACIMA DE 150MM ATÉ 200MM                                                   ,1025
16662,ARMAS DE FOGO DE CALIBRE ACIMA DE 200MM ATÉ 300MM                                                   ,1030
16663,ARMAS DE FOGO DE CALIBRE ACIMA DE 300MM                                                             ,1035
16664,ARMAMENTO E EQUIPAMENTOS DE GUERRA QUÍMICA                                                          ,1040
16665,LANÇADORES DE TORPEDOS E DE BOMBAS DE PROFUNDIDADE                                                  ,1045
16666,LANÇADORES DE FOGUETES E PIROTÉCNICOS                                                               ,1055
16667,REDES SUBMARINAS DE DEFESA DE PORTOS                                                                ,1070
16668,EQUIPAMENTOS DE DESMAGNETIZAÇÃO E DE VARREDURA DE MINAS                                             ,1075
16669,ACESSÓRIO/EQUIPAMENTO CAMUFLAGEM E DISSIMULAÇÃO                                                     ,1080
16670,CONJUNTOS INTERCAMBIÁVEIS DE DUAS OU MAIS CLASSES                                                   ,1090
16671,CONJUNTO TÁTICO-OPERACIONAL                                                                         ,9999
16671,CONJUNTO TÁTICO-OPERACIONAL                                                                         ,9999
16671,CONJUNTO TÁTICO-OPERACIONAL                                                                         ,9999
16672,BOMBAS NUCLEARES                                                                                    ,1105
16673,PROJÉTEIS NUCLEARES                                                                                 ,1110
16674,OGIVAS NUCLEARES E SEÇÕES DE OGIVAS NUCLEARES                                                       ,1115
16675,BOMBAS NUCLEARES DE PROFUNDIDADE                                                                    ,1120
16676,CARGAS NUCLEARES DE DEMOLIÇÃO                                                                       ,1125
16677,FOGUETES NUCLEARES                                                                                  ,1127
16678,CONJUNTOS DE CONVERSÃO PARA ARMAMENTO NUCLEAR                                                       ,1130
16679,DISPOSITIVOS DE DETONAÇÃO E DISPARO DE ARMAMENTO NUCLEAR                                            ,1135
16679,DISPOSITIVOS DE DETONAÇÃO E DISPARO                                                                 ,1135
16680,COMPONENTES NUCLEARES                                                                               ,1140
16681,COMPONENTES EXPLOSIVOS E PIROTÉCNICOS DE ARMAMENTO NUCLEAR                                          ,1145
16682,EQUIPAMENTO ESPECIALIZADO DE MANUSEIO E ENSAIO DE  ARMAMENTONUCLEAR                                 ,1190
16683,MATERIAL BÉLICO NUCLEAR DIVERSOS                                                                    ,1195
16684,DIRETORAS DE CONTROLE DE TIRO                                                                       ,1210
16685,DISPOSITIVOS E CORRETORES DE CONTROLE DE TIRO                                                       ,1220
16686,SISTEMAS COMPLETOS DE CONTROLE DE TIRO                                                              ,1230
16687,EQUIPAMENTOS ÓTICOS DE VISADA E MEDIÇÃO DE DISTÂNCIA                                                ,1240
16688,MECANISMOS DE ESTABILIZAÇÃO E CONTROLE DE TIRO                                                      ,1250
16689,EQUIPAMENTO DE DESIGNAÇÃO E INDICAÇÃO DE CONTROLE DE TIRO                                           ,1260
16690,EQUIPAMENTO DE RECEPÇÃO E TRANSMISSÃO DE  CONTROLE  DE  TIRO(EXCETO DE AERONAVE)                    ,1265
16691,COMPONENTES DE CONTROLE DE TIRO DE AERONAVES                                                        ,1270
16692,COMPONENTES DE CONTROLE DE TIRO EM AERONAVES DE BOMBARDEIO                                          ,1280
16693,EQUIPAMENTO RADAR DE CONTROLE DE TIRO (EXCETO DE AERONAVES)                                         ,1285
16694,EQUIPAMENTO SONAR DE CONTROLE DE TIRO                                                               ,1287
16695,EQUIPAMENTOS DIVERSOS DE CONTROLE DE TIRO                                                           ,1290
16696,EQUIPAMENTO DE CONTROLE DE TIRO DIVERSOS                                                            ,1295
16697,MUNIÇÃO DE CALIBRE ACIMA DE 75 MM                                                                   ,1315
16698,MUNIÇÃO DE CALIBRE ACIMA DE 30 MM ATÉ 75 MM                                                         ,1310
16699,MUNIÇÃO DE CALIBRE ACIMA DE 75MM ATÉE 125MM                                                         ,1315
16700,MUNIÇÃO DE CALIBRE ACIMA DE 125 MM                                                                  ,1320
16701,BOMBAS                                                                                              ,1325
16702,GRANADAS                                                                                            ,1330
16703,OGIVAS E COMPONENTES EXPLOSIVOS DE MISSEIS GUIADOS                                                  ,1336
16704,UNIDADES DE PROPULSAO EXPLOSIVA A COMBUSTIVEL SOLIDO DE VEICULOS ESPACIAIS E MISSEIS GUIADOS E SEUS ,1337
16705,UNIDADES DE PROPULSAO INERTES A COMBUSTIVEL SOLIDO DE VEICULOS ESPACIAIS E MISSEIS GUIADOS E SEUS CO,1338
16706,"ROJÕES, FOGUETES, MUNIÇÃO E COMPONENTES                                                             ",1340
16707,MINAS TERRESTRES                                                                                    ,1345
16708,COMPONENTES INERTES DE MINA SUBMARINA                                                               ,1350
16709,COMPONENTES EXPLOSIVOS DE MINAS SUBMARINAS                                                          ,1351
16710,COMPONENTES INERTES DE TORPEDOS                                                                     ,1355
16711,COMPONENTES EXPLOSIVOS DE TORPEDOS                                                                  ,1356
16712,COMPONENTES INERTES DE CARGAS DE PROFUNDIDADE                                                       ,1360
16713,COMPONENTES EXPLOSIVOS DE BOMBAS DE PROFUNDIDADE                                                    ,1361
16714,PROPIONATO DE CÁLCIO                                                                                ,6810
16715,PIROTECNICOS                                                                                        ,1370
16716,MATERIAIS DE DEMOLIÇÃO                                                                              ,1375
16717,EXPLOSIVOS A GRANEL                                                                                 ,1376
16718,DISPOSITIVOS ACIONADOS POR PROPELENTES E CARTUCHOS                                                  ,1377
16719,AGENTES BIOLOGICOS DE USO MILITAR                                                                   ,1380
16720,EQUIPAMENTOS E FERRAMENTAS PARA MANUSEIO DE EXPLOSIVO NA SU-PERFÍCIE                                ,1385
16721,EQUIPAMENTOS E FERRAMENTAS PARA MANUSEIO DE  EXPLOSIVO  SUB-MERSO                                   ,1386
16722,ESPOLETAS E ESTOPILHAS                                                                              ,1390
16723,COMPONENTES DIVERSOS DE MUNIÇÃO                                                                     ,1395
16724,EQUIPAMENTOS ESPECIALIZADOS PARA MANUSEIO E CONSERVACAO DE MUNICAO                                  ,1398
16725,MÍSSEIS GUIADOS                                                                                     ,1410
16726,COMPONENTES DE MÍSSEIS GUIADOS                                                                      ,1420
16727,SISTEMAS COMPLETOS DE MÍSSEIS GUIADOS                                                               ,1425
16728,SUBSISTEMAS DE MÍSSEIS GUIADOS                                                                      ,1427
16729,SISTEMA DE CONTROLE REMOTO DE MÍSSEIS GUIADOS                                                       ,1430
16730,LANÇADORES DE MÍSSEIS GUIADOS                                                                       ,1440
16731,EQUIPAMENTO PARA MANUSEIO DE MANUTENÇÃO DE MÍSSEIS GUIADOS                                          ,1450
16732,MISSEIS GUIADOS DIVERSOS                                                                            ,1495
16733,AERONAVES                                                                                           ,1505
16734,AERONAVES DE ASAS FIXAS                                                                             ,1510
16735,HELICES DE AERONAVES E COMPONENTES                                                                  ,1515
16736,AERONAVES DE ASAS ROTATIVAS - HELICOPTEROS E ASSEMELHADOS                                           ,1520
16737,COMPONENTES DE SISTEMA DE FREIOS E RODAS                                                            ,1525
16738,"COMPNENTES DE SISTEMA HIDRAULICO, DE VACUO E  DEGELAMENTO                                           ",1530
16739,"COMPONENTE DE SISTEMAS DE CONDICIONAMENTO  DE  AR,DO AQUECIMENTO E DE PRESSURIZACAO                 ",1535
16740,PLANADORES                                                                                          ,1540
16741,AERONAVES TELEGUIADAS                                                                               ,1550
16741,AERONAVES TELEGUIADAS                                                                               ,1550
16741,AERONAVES TELEGUIADAS                                                                               ,1550
16741,AERONAVES TELEGUIADAS                                                                               ,1550
16741,AERONAVES TELEGUIADAS                                                                               ,1550
16741,AERONAVES TELEGUIADAS                                                                               ,1550
16741,AERONAVES TELEGUIADAS                                                                               ,1550
16741,AERONAVES TELEGUIADAS                                                                               ,1550
16742,COMPONENTES ESTRUTURAIS DE AERONAVES                                                                ,1560
16743,AERONAVES E COMPONENTES ESTRUTURAIS DIVERSOS                                                        ,1595
16744,HELICES DE AERONAVES                                                                                ,1610
16745,"PÁS DE ROTOR DE HELICOPTERO, MECANISMOS DE TRANSMISSÃO E    COMPONENTES                             ",1615
16746,COMPONENTES DE TREM DE POUSO DE AERONAVE                                                            ,1620
16747,SISTEMAS DE FREIO E DIRECAO DE AERONAVES                                                            ,1630
16748,"COMPONENTES DE SISTEMAS HIDRÁULICOS, DE VÁCUO E DE  ANTIGELODE AERONVES                             ",1650
16749,"EQUIPAMENTOS DE AR CONCICIONADO, AQUECIMENTO E PRESSURIZAÇÃODE AERONAVES                            ",1660
16750,"PARAQUEDAS: SISTEMAS DE RECOLHA, DISTRIBUIÇÃO E RECUPERAÇÃO AÉREAS: EQUIPAMENTO DE FIXAÇÃO DE CARGA ",1670
16751,ACESSORIOS E COMPONENTES DIVERSOS DE AERONAVES                                                      ,1680
16752,COMPONENTES E ACESSORIOS DE AERONAVES DIVERSOS                                                      ,1695
16753,EQUIPAMENTOS PARA SERVICOS DE AERODROMOS                                                            ,1705
