codigo,descricao,codigo_classe
19967,VITAMINA B12                                                                                        ,6505
19967,VITAMINA B12                                                                                        ,6505
19967,VITAMINA B12                                                                                        ,6505
19968,ETÓXIDO                                                                                             ,6810
19968,ETÓXIDO                                                                                             ,6810
30001,ORBIFLOXACINO                                                                                       ,6509
30002,DEUTETRABENAZINA                                                                                    ,6505
30003,VITAMINA E                                                                                          ,6509
30005,TEPOTINIBE                                                                                          ,6505
30006,MIFAMURTIDA                                                                                         ,6505
30007,ZANUBRUTINIBE                                                                                       ,6505
30008,VOLANESORSENA                                                                                       ,6505
30009,RAMELTEONA                                                                                          ,6505
30010,LUMASIRANA                                                                                          ,6505
30011,MIFAMURTIDA                                                                                         ,6505
30011,MIFAMURTIDA                                                                                         ,6505
30012,MOXETUMOMABE                                                                                        ,6505
30012,MOXETUMOMABE                                                                                        ,6505
30014,MIRTAZAPINA                                                                                         ,6509
30016,GOLODIRSEN                                                                                          ,6505
30017,MATERIAL P/ TERAPIA PRESSÃO SUBATMOSFÉRICA  / A VÁCUO                                               ,6510
30017,MATERIAL P/ TERAPIA PRESSÃO SUBATMOSFÉRICA - VÁCUO                                                  ,6510
30018,RUGINA USO MÉDICO                                                                                   ,6515
30019,DESCOLADOR USO MÉDICO                                                                               ,6515
30019,DESCOLADOR / DISSECTOR USO MÉDICO                                                                   ,6515
30020,ANÁLOGO SINTÉTICO DO ODOR FACIAL FELINO                                                             ,6509
30021,PELÍCULA PROTETORA                                                                                  ,6510
30022,CURATIVO / COBERTURA                                                                                ,6510
30022,CURATIVO / COBERTURA                                                                                ,6510
30023,AMIVANTAMABE                                                                                        ,6505
30024,VILAZODONA                                                                                          ,6505
30025,XILOMETAZOLINA                                                                                      ,6505
30026,DINOTEFURAM                                                                                         ,6840
30027,PROTIOCONAZOL                                                                                       ,6840
30028,VOSORITIDA                                                                                          ,6505
30029,MÁSCARA CIRÚRGICA                                                                                   ,6532
30030,HIDRÓXIDO DE POTÁSSIO                                                                               ,6505
30031,NIRMATRELVIR                                                                                        ,6505
30032,MÁSCARA PROTEÇÃO RESP. C/ ANVISA                                                                    ,6532
30033,CONJUNTO PERFUSÃO ÓRGÃOS                                                                            ,6515
30033,CONJUNTO PERFUSÃO ÓRGÃOS                                                                            ,6515
30034,EPTINEZUMABE                                                                                        ,6505
30035,ALFA AVALGLICOSIDASE                                                                                ,6505
30036,NERATINIBE                                                                                          ,6505
30037,VISÃO COMPUTACIONAL USO MÉDICO                                                                      ,6525
30038,TRANSFLUTRINA                                                                                       ,6840
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30039,INSTRUMENTAL CIRÚRGICO                                                                              ,6515
30040,FIO DE SUTURA AGULHADO                                                                              ,6515
30040,FIO DE SUTURA AGULHADO                                                                              ,6515
30040,FIO DE SUTURA AGULHADO                                                                              ,6515
30040,FIO DE SUTURA AGULHADO                                                                              ,6515
30040,FIO DE SUTURA AGULHADO                                                                              ,6515
