codigo,descricao,codigo_classe
08787,LENTE OBJETIVA DE MÁQUINA FOTOGRÁFICA                                                               ,6760
08787,LENTE OBJETIVA DE MÁQUINA FOTOGRÁFICA                                                               ,6760
08787,LENTE OBJETIVA DE MÁQUINA FOTOGRÁFICA                                                               ,6760
08788,LENTE PARA CÂMERA FOTOGRÁFICA                                                                       ,6760
08788,LENTE PARA CÂMERA FOTOGRÁFICA                                                                       ,6760
08788,LENTE PARA CÂMERA FOTOGRÁFICA                                                                       ,6760
08788,LENTE PARA CÂMERA FOTOGRÁFICA                                                                       ,6760
08788,LENTE PARA CÂMERA FOTOGRÁFICA                                                                       ,6760
08788,LENTE PARA CÂMERA FOTOGRÁFICA                                                                       ,6760
08788,LENTE PARA CÂMERA FOTOGRÁFICA                                                                       ,6760
08789,LENTE PARA LAMPADA INDICADORA                                                                       ,6220
08790,LENTE PARA LAMPADA INDICADORA PARA EMBARCACAO                                                       ,6220
08791,LENTE PARA LAMPADA INDICADORA PARA LOCOMOTIVA                                                       ,6220
08792,LENTE PARA USO EM APARELHO DE ILUMINACAO                                                            ,6210
08793,TETRAFENILBORATO DE SÓDIO                                                                           ,6810
08794,PLERIXAFOR                                                                                          ,6505
08795,LETRA FILME                                                                                         ,6675
08796,LETREIRO LUMINOSO                                                                                   ,9905
08796,LETREIRO LUMINOSO                                                                                   ,9905
08797,LETREIRO LUMINOSO EM ACRILICO                                                                       ,9905
08798,LETREIRO NAO LUMINOSO                                                                               ,9905
08798,LETREIRO NAO LUMINOSO                                                                               ,9905
08799,LETROZOL                                                                                            ,6505
08800,DIETILDITIOCARBAMATO DE PRATA                                                                       ,6810
08801,LEUCOTOME                                                                                           ,6515
08802,LEVAMISOL                                                                                           ,6505
08803,LEVANTADOR  DOBRAVEL - IMPRESSOES REVELADAS                                                         ,6640
08804,EXTRATO DE LEVEDURA                                                                                 ,8950
08805,ARGININA                                                                                            ,6505
08806,LEVODROPROPIZINA                                                                                    ,6505
08807,LEVOFLOXACINO                                                                                       ,6505
08808,OXOMEMAZINA CLORIDRATO                                                                              ,6505
08809,LEVOFLOXACINO                                                                                       ,6810
08810,LEVONORGESTREL                                                                                      ,6505
08810,LEVONORGESTREL                                                                                      ,6505
08810,LEVONORGESTREL                                                                                      ,6505
08811,ALDESLEUCINA                                                                                        ,6505
08812,LEVOTIROXINA SÓDICA                                                                                 ,6505
08813,METILAMINA                                                                                          ,6810
08814,LICOR                                                                                               ,8965
08815,NICOTINA                                                                                            ,6810
08816,ÁCIDO QUÍNICO                                                                                       ,6810
08817,ÁCIDO 2-(N-MORFOLINO)ETANOSULFÔNICO                                                                 ,6810
08818,PERCLORATO DE COBALTO                                                                               ,6810
08819,LIROGLUTIDA                                                                                         ,6505
08820,ÁCIDO ACÉTICO                                                                                       ,6505
08821,PRAZOSINA                                                                                           ,6810
08822,LIGA AMALGAMA - USO ODONTOLOGICO                                                                    ,6520
08823,LIGA ÁUREA                                                                                          ,6850
08824,CLIPADOR MÚLTIPLO                                                                                   ,6515
08825,LIGA DE ARAME DE COBRE                                                                              ,9525
08826,LIGA METÁLICA P/ INCRUSTAÇÕES                                                                       ,6520
08826,LIGA METÁLICA P/ INCRUSTAÇÕES                                                                       ,6520
08827,LIGA FEMININA                                                                                       ,8445
08828,LIGA - USO ODONTOLÓGICO                                                                             ,6520
08829,LIGADURA ELASTICA - USO MEDICO                                                                      ,6515
08830,IMPLANTE LIGAMENTO                                                                                  ,6515
08831,LIMA MANUAL                                                                                         ,5110
08831,LIMA MANUAL                                                                                         ,5110
08831,LIMA MANUAL                                                                                         ,5110
08831,LIMA MANUAL                                                                                         ,5110
08832,LIMA - FERRAMENTA                                                                                   ,5110
08833,LIMA USO ODONTOLÓGICO                                                                               ,6520
08833,LIMA USO ODONTOLÓGICO                                                                               ,6520
08833,LIMA USO ODONTOLÓGICO                                                                               ,6520
08834,LIMA ACABADA                                                                                        ,5345
08835,LIMA AÇO MANUAL                                                                                     ,5110
08836,LIMA BASTARDA                                                                                       ,5110
08837,LIMA CHATA                                                                                          ,5110
08838,LIMA DE MAQUINA - FERRAMENTA                                                                        ,3455
08839,LIMA UNHA                                                                                           ,8530
08839,LIMA UNHA                                                                                           ,8530
08839,LIXA UNHA                                                                                           ,8530
08840,LIMA ROSQUEADA                                                                                      ,5110
08841,LIMA USO ODONTOLOGICO                                                                               ,6520
08842,LIMADOR PORTATIL                                                                                    ,3450
08843,LIMALHA - USO ODONTOLÓGICO                                                                          ,6520
08844,LIMATÃO                                                                                             ,5110
08845,LIMPA CARPETE                                                                                       ,7930
08846,LIMPA CASCO USO VETERINARIO                                                                         ,6515
08847,LIMPA-VIDRO                                                                                         ,7930
08847,LIMPA-VIDRO                                                                                         ,7930
08848,LIMPADOR - VIDRO                                                                                    ,7920
08849,LIMPADOR CONTATO ELÉTRICO/ELETRÔNICO                                                                ,6850
08850,LIMPADOR DE CHAPA DE IMPRESSAO GRAFICA                                                              ,6850
08851,LIMPADOR DE PARABRISA ELETRICO DE AERONAVES                                                         ,1680
08852,LIMPADOR DE PARABRISA HIDRAULICO DE AERONAVES                                                       ,1680
08853,LIMPADOR BASE ÁCIDA                                                                                 ,7930
08854,LIMPADOR MACARICO                                                                                   ,3433
08855,LINCOMICINA CLORIDRATO                                                                              ,6505
08856,SIMEPREVIR..                                                                                        ,6505
08857,LINEZOLIDA                                                                                          ,6505
08858,LINGOTE DE ACO                                                                                      ,9640
08859,LINGOTE DE FERRO                                                                                    ,9640
08860,LINGOTE DE MATERIAL METALICO NAO FERROSO                                                            ,9650
