codigo,descricao,codigo_classe
09203,ALINHADOR EIXO                                                                                      ,4910
09204,MÁQUINA DE LAVAR AUTOMÓVEL / PEÇAS E ACESSÓRIOS                                                     ,4910
09205,MÁQUINA LAVADORA                                                                                    ,4940
09205,MÁQUINA LAVADORA                                                                                    ,4940
09205,MÁQUINA LAVADORA                                                                                    ,4940
09205,MÁQUINA LAVADORA                                                                                    ,4940
09206,MAQUINA DE LIMPAR / ESTERILIZAR A VAPOR                                                             ,7910
09207,MAQUINA DE LIMPAR / SELECIONAR FRUTA E LEGUME                                                       ,3720
09208,MAQUINA DE LIMPAR CARPETE / TAPETE                                                                  ,7910
09209,MAQUINA DE LIMPAR TAPETE / CARPETE                                                                  ,7910
09210,MAQUINA DE MARCAR ESTRADA                                                                           ,3825
09211,MAQUINA DE MONTAR CIRCUITO EM CARTAO                                                                ,3670
09212,MAQUINA DE PROVA E TESTE DE IMPRESSAO EM ROTOGRAVURA                                                ,3610
09213,MAQUINA DE REABASTECER REATOR NUCLEAR                                                               ,4470
09214,MÁQUINA DE RECAUCHUTAR PNEU                                                                         ,3620
09215,MAQUINA DE RECUPERAR ACIDO                                                                          ,3438
09216,MAQUINA DE RECUPERAR FUNDENTE                                                                       ,3438
09217,MAQUINA DE REPRODUZIR CARTAO PERFURADO                                                              ,7095
09218,MAQUINA DE RESISTENCIA ELETRICA PARA SOLDA COM ACUMULADOR DE ENERGIA                                ,3432
09219,MAQUINA DE RESISTENCIA ELETRICA PARA SOLDA FORTE                                                    ,3432
09220,MAQUINA DE RETIFICAR EQUIPAMENTO DE VEICULO MOTORIZADO                                              ,4910
09221,SELADORA FILME                                                                                      ,7490
09222,MAQUINA DE SERRAR PARA TRABALHAR PRODUTO CERAMICO                                                   ,3630
09223,MAQUINA DE SOBREPOLIMENTO                                                                           ,3419
09224,MAQUINA DE SOLDAR A ARCO SUBMERSO                                                                   ,3431
09225,MAQUINA DE SOLDAR A PONTO                                                                           ,3431
09225,MAQUINA DE SOLDAR A PONTO                                                                           ,3431
09226,MAQUINA DE TOSAR USO VETERINARIO                                                                    ,6515
09227,MAQUINA DE TRADUZIR CARTAO PERFURADO                                                                ,7095
09228,MÁQUINA DE VULCANIZAR                                                                               ,3620
09229,MAQUINA DUPLICADORA A TINTA / PAPEL TERMO SENSIVEL ( MASTER )                                       ,3610
09230,VAPORIZADOR                                                                                         ,3605
09231,MÁQUINA E APARELHO PARA CARBONIZAR A LÃ                                                             ,3625
09232,"MAQUINA E APARELHO PARA DESENGORDURAR, LAVAR, ALVEJAR OU TINGIR FIBRA TEXTIL                        ",3625
09233,MAQUINA E APARELHO PARA EXTRACAO DE OLEO / GORDURA ANIMAL                                           ,3605
09234,MAQUINA E APARELHO PARA EXTRACAO DE OLEO / GORDURA VEGETAL                                          ,3605
09235,MÁQUINA ALGODÃO DOCE                                                                                ,3605
09236,MAQUINA E APARELHO PARA INDUSTRIA DE BEBIDA / SUCO                                                  ,3605
09237,MAQUINA E APARELHO PARA INDUSTRIA DE BOLACHA E BISCOITO                                             ,3605
09238,CHOCOLATEIRA                                                                                        ,3605
09238,CHOCOLATEIRA                                                                                        ,3605
09239,MAQUINA E APARELHO PARA INDUSTRIA DE CONFEITARIA                                                    ,3605
09240,MÁQUINA E PEÇAS PARA INDÚSTRIA DE PANIFICAÇÃO                                                       ,3605
09241,MÁQUINA E APARELHO PARA INDÚSTRIA DE QUEIJO                                                         ,3605
09242,APARELHO EXTRAÇÃO SUCO                                                                              ,3605
