codigo,descricao,codigo_classe
11173,PRENSA AXIAL MANUAL                                                                                 ,3444
11174,PRENSA COMPRESSAO HIDRAULICA PARA CONEXAO ELETRICA                                                  ,6150
11175,PRENSA DE COMPACTAR MATERIAL METALICO EM PO                                                         ,3443
11176,PRENSA DE FRICCAO                                                                                   ,3443
11177,PRENSA DE MOLDAR COMPRIMIDO                                                                         ,3650
11178,PRENSA DE PLANIGRAVURA ( OFF - SET )                                                                ,3610
11179,PRENSA DE TRABALHAR BORRACHA / MATERIAL PLÁSTICO                                                    ,3620
11180,PRENSA FORJADORA                                                                                    ,3446
11181,PRENSA HIDRAULICA ELETRICA                                                                          ,3442
11182,PRENSA HIDRAULICA ELETRICA DIGITAL                                                                  ,3442
11183,PRENSA HIDRAULICA MANUAL DIGITAL                                                                    ,3442
11184,PRENSA HIDRAULICA MOTORIZADA TRANSVERSAL                                                            ,3442
11185,PRENSA INDUSTRIAL DE VESTUARIO                                                                      ,3510
11186,PRENSA PRODUTO ALIMENTÍCIO                                                                          ,3605
11187,PRENSA PARA ALINHAMENTO                                                                             ,3444
11188,PRENSA PARA COMPRESSAO                                                                              ,3444
11189,PRENSA PARA EIXO                                                                                    ,3444
11190,PRENSA PARA ENSAIO ELETRICA                                                                         ,3442
11191,PRENSA PARA MONTAGEM                                                                                ,3444
11192,PRENSA PARA MUFLA BANCADA                                                                           ,6520
11193,PRENSA PARA TABLETE ( COMPRIMIDOS )                                                                 ,3650
11194,PRENSA PORTATIL DE BROCAR                                                                           ,3450
11195,PRENSA SELADORA CADARCO - EQUIPAMENTO GRAFICO                                                       ,3610
11196,PRENSA VIRADEIRA                                                                                    ,3422
11197,PRENSADOR FOTOGRAFICO                                                                               ,6740
11198,PREPARACAO OPACIFICANTE PARA EXAME RADIOGRAFICO                                                     ,6525
11199,PREPARADO PARA BARBA                                                                                ,8520
11200,SOLUÇÃO LIMPEZA MULTIUSO                                                                            ,7930
11200,SOLUÇÃO LIMPEZA MULTIUSO                                                                            ,7930
11201,PREPARADOR AUTOMATICO - DISSOLUCAO COMPRIMIDO                                                       ,6640
11202,PRESILHA DE ARAME PARA FIXACAO DE FAROL                                                             ,5325
11203,PRESILHA DE CABO / CORDA                                                                            ,4030
11204,PRESILHA DE CABO GUIA DE RADIO FREQUENCIA                                                           ,5985
11205,PRESILHA PARA JUNTA                                                                                 ,5340
11206,PRESSOSTATO ALTA PRESSAO                                                                            ,6685
11207,PRESSURIZADOR                                                                                       ,6515
11208,PROCIMIDONA                                                                                         ,6840
11209,PRIMAQUINA                                                                                          ,6810
11210,PRIMAQUINA DIFOSFATO                                                                                ,6505
11211,SOLUÇÃO ASFÁLTICA                                                                                   ,8010
11212,PRIMER                                                                                              ,8030
11212,PRIMER                                                                                              ,8030
11212,PRIMER                                                                                              ,8030
11213,PRIMIDONA                                                                                           ,6505
11214,PRISIONEIRO DE ROSCA DUPLA                                                                          ,5307
11215,PRISMA DE INSTRUMENTO OPTICO                                                                        ,6650
11216,4-AMINOFENOL                                                                                        ,6810
11217,PROBENECIDA                                                                                         ,6505
11218,PROBE                                                                                               ,6515
11219,PROCAINAMIDA                                                                                        ,6810
11220,PROCARBAZINA CLORIDRATO                                                                             ,6505
11221,PROCESSADOR FILME RAIOS X                                                                           ,6525
11222,PROCESSADORA DE MICROFILME                                                                          ,6740
11223,PEÇAS / COMPONENTES PROCESSADORA FILME FOTOGRÁFICO                                                  ,6740
11224,PROPAMOCARBE                                                                                        ,6840
11225,SULFAMETAZINA                                                                                       ,6810
11226,PRODUTO CONCENTRADO - LIMPEZA VEICULO AUTOMOTIVO                                                    ,7930
11226,PRODUTO CONCENTRADO - LIMPEZA VEICULO AUTOMOTIVO                                                    ,7930
11226,PRODUTO CONCENTRADO - LIMPEZA VEICULO AUTOMOTIVO                                                    ,7930
11227,PRODUTO DE CERAMICA DIMENSIONADO PARA ARQUITETURA                                                   ,5620
11228,PRODUTO DE CONFEITARIA                                                                              ,8925
11229,SETOXIDIM                                                                                           ,6840
11230,PRODUTO DE PRESERVACAO DE MADEIRA                                                                   ,5510
11231,AZUL DE NITROTETRAZÓLIO                                                                             ,6810
11232,ESTOJO DETECTAÇÃO CLORO / PH                                                                        ,6850
11233,PRODUTO PARA POLIMENTO                                                                              ,7930
11234,"3,3-DIAMINOBENZIDINA  (DAB)                                                                         ",6810
11235,DIETIL-M-TOLUAMIDA                                                                                  ,6810
11236,RIBOFLAVINA                                                                                         ,6505
11236,RIBOFLAVINA                                                                                         ,6505
11237,PRODUTO QUIMICO PARA FOTOGRAFIA                                                                     ,6750
11238,TRIPOLIFOSFATO DE SÓDIO                                                                             ,6810
11239,PRODUTO SOLUVEL                                                                                     ,8955
11240,CLORIDRATO DE -(-)ISOPROTERENOL                                                                     ,6810
11241,PROFOXIDIM                                                                                          ,6840
11242,PROFUNDIMETRO                                                                                       ,2090
11243,PROGRAMA ( SOFTWARE ) - SEGURANCA                                                                   ,7030
11244,"""SOFTWARE ANALISADOR PROTOCOLO / REDE""                                                              ",7030
11245,PROGRAMA ( SOFTWARE ) DE SISTEMA COMPILADOR                                                         ,7030
11246,PROGRAMA ( SOFTWARE ) DE SISTEMA INTERPRETADOR                                                      ,7099
11247,PROGRAMA ( SOFTWARE ) DE SISTEMA MONTADOR                                                           ,7030
11248,"""SOFTWARE""                                                                                          ",7099
11249,PROGRAMA ( SOFTWARE ) GERENCIAMENTO REDE / CENTRAL ATENDIMENTO                                      ,7030
11250,PROGRAMA ( SOFTWARE ) SEGURANCA / ANTIVIRUS                                                         ,7030
11251,PROGRAMA ( SOFTWARE ) BANCO DE DADOS SQL SERVER                                                     ,7099
