codigo,descricao,codigo_classe
16077,RODÍZIO GIRATÓRIO                                                                                   ,3920
16078,HASTE ORTOPÉDICA IMPLANTÁVEL                                                                        ,6515
16079,PAPEL REGISTRO                                                                                      ,6515
16080,CORTADOR                                                                                            ,7330
16080,CORTADOR                                                                                            ,7330
16081,ELEMENTO IMPRESSÃO MÁQUINA ESCREVER                                                                 ,7510
16082,MESA REFEITÓRIO                                                                                     ,7195
16082,MESA REFEITÓRIO                                                                                     ,7195
16082,MESA REFEITÓRIO                                                                                     ,7195
16082,MESA REFEITÓRIO                                                                                     ,7195
16082,MESA REFEITÓRIO                                                                                     ,7195
16082,MESA REFEITÓRIO                                                                                     ,7195
16083,ESMERILHADEIRA                                                                                      ,5130
16083,ESMERILHADEIRA                                                                                      ,5130
16083,ESMERILHADEIRA                                                                                      ,5130
16083,ESMERILHADEIRA                                                                                      ,5130
16083,ESMERILHADEIRA                                                                                      ,5130
16084,MARTELO PERFURADOR                                                                                  ,5130
16085,ESTAÇÃO LIMPEZA TANQUE                                                                              ,8145
16085,ESTAÇÃO LIMPEZA TANQUE                                                                              ,8145
16086,SUPLEMENTO NUTRICIONAL.                                                                             ,8940
16087,TANQUE AGITADOR                                                                                     ,8145
16088,SUPORTE SACO HAMPER                                                                                 ,6530
16089,MANGUEIRA EXTINTOR INCÊNDIO                                                                         ,4210
16090,VÁLVULA EXTINTOR INCÊNDIO                                                                           ,4210
16090,VÁLVULA EXTINTOR INCÊNDIO                                                                           ,4210
16091,PUNHO EXTINTOR INCÊNDIO                                                                             ,4210
16092,DIFUSOR EXTINTOR INCÊNDIO                                                                           ,4210
16093,MANÔMETRO EXTINTOR INCÊNDIO                                                                         ,4210
16094,TRANSFORMADOR SAÍDA HORIZONTAL                                                                      ,7060
16095,HIDROCLOROTIAZIDA                                                                                   ,6810
16096,CONJUNTO BROCA ODONTOLÓGICA                                                                         ,6520
16097,DIAZEPAM                                                                                            ,6810
16098,CARBAMAZEPINA                                                                                       ,6810
16099,ALBENDAZOL                                                                                          ,6810
16100,ANTIPIRINA (FENAZONA)                                                                               ,6810
16101,BENZOATO DE SÓDIO                                                                                   ,6810
16102,MÓDULO IMPRESSÃO                                                                                    ,7070
16103,RÉGUA DE ESCALA                                                                                     ,6675
16103,RÉGUA DE ESCALA                                                                                     ,6675
16104,AMITRIPTILINA                                                                                       ,6810
16105,METILPARABENO (4-HIDROXIBENZOATO DE METILA)                                                         ,6810
16106,MANETE PARA MÁQUINA COPIADORA                                                                       ,3610
16107,MEMBRANA SUBSTITUIÇÃO DURA-MÁTER                                                                    ,6515
16108,MEMBRANA REFORÇO TECIDOS                                                                            ,6515
16109,ESTOJO LIMPEZA ARMAMENTO                                                                            ,1095
16109,ESTOJO LIMPEZA ARMAMENTO                                                                            ,1095
16110,MANGA INCUBADORA                                                                                    ,6530
16111,OBRÉIA                                                                                              ,6910
16112,SERRA-FITA                                                                                          ,3449
16113,TETRACAÍNA                                                                                          ,6810
16114,CONJUNTO RECONSTRUÇÃO LIGAMENTO (VER BR0287125)                                                     ,6515
16115,BUCHA FIXAÇÃO                                                                                       ,5805
16116,ÓXIDO DE BORO                                                                                       ,6810
16117,EXTENSÃO ÓPTICA                                                                                     ,6015
16117,EXTENSÃO ÓPTICA                                                                                     ,6015
16118,CHUPETA ESMERILHADORA                                                                               ,5120
16119,PLUGUE PROLONGADOR                                                                                  ,5935
16120,CONJUNTO TREFINAS                                                                                   ,6515
16121,SISTEMA CIRCUITO FECHADO TV                                                                         ,6350
16122,REDE CONTROLE ACESSO                                                                                ,6350
16123,LEITORA CARTÃO PROXIMIDADE                                                                          ,6350
16124,CARTÃO PROXIMIDADE VEÍCULO ATIVO                                                                    ,6350
16125,CILINDRO LEITOR COPIADOR                                                                            ,7070
16126,CHUMBO TETRAETILA                                                                                   ,6810
16127,BATERIA TELEFONE                                                                                    ,6140
16128,CONDICIONADOR METAIS                                                                                ,9150
16129,TUBO SILICONE                                                                                       ,6640
16130,SUPORTE MICROTUBO                                                                                   ,6640
16131,TUBO CENTRÍFUGA                                                                                     ,6640
16132,BANDEJA ODONTOLÓGICA                                                                                ,6520
16133,SILICONE                                                                                            ,7930
16134,COLEÇÃO PESOS PADRÃO                                                                                ,6670
16134,COLEÇÃO PESOS PADRÃO                                                                                ,6670
16135,FITA PARA ACABAMENTO EM PISOS/CARPETES                                                              ,7220
16136,MEDIDOR BANCADA                                                                                     ,6630
16136,MEDIDOR BANCADA                                                                                     ,6630
16137,RECIPIENTE LIXO PERFUROCORTANTE                                                                     ,6530
16138,PAPEL FILTRO QUALITATIVO                                                                            ,6640
16139,IODETO DE POTÁSSIO                                                                                  ,6810
16140,DISCO COMPACTO CARD                                                                                 ,7090
16141,IMÃ                                                                                                 ,9999
16142,SUPLEMENTO ALIMENTAR                                                                                ,8940
16143,LAURIL ÉTER SULFOSUCCINATO DE SÓDIO                                                                 ,6810
16144,Pneu Carrinho Mão                                                                                   ,2610
16145,PNEU CARRINHO MÃO                                                                                   ,2610
16145,PNEU CARRINHO MÃO                                                                                   ,2610
16146,LAMINADOR ELÉTRICO                                                                                  ,3422
16147,FENTANILA                                                                                           ,6810
16148,CLORETO DE TRICICLOHEXILA                                                                           ,6810
16149,LÂMPADA XENOPHOT                                                                                    ,6240
16150,IODOFÓRMIO                                                                                          ,6810
16151,MENTONEIRA                                                                                          ,6520
16152,TAMPA COPO                                                                                          ,7350
16153,SOLUÇÕES - USO ODONTOLÓGICO                                                                         ,6520
16154,PAPEL ESTERLIZAÇÃO                                                                                  ,6640
16155,AREJADOR PARA TORNEIRA                                                                              ,4510
16156,TRIBUTIL FOSFATO                                                                                    ,6810
16157,TRAVA FELTRO BLOCO MAGNETO                                                                          ,2925
16158,PATCH PANEL                                                                                         ,7050
16159,OLEATO DE METILA                                                                                    ,6810
16160,NITRATO DE PRATA                                                                                    ,6810
16161,NITRATO DE BISMUTO                                                                                  ,6810
16162,DISSULFIRAM                                                                                         ,6505
16163,P-FENILENODIAMINA                                                                                   ,6810
16163,P-FENILENODIAMINA                                                                                   ,6810
16164,PROTETOR ASSENTO SANITÁRIO                                                                          ,8540
16165,EIXO BICICLETA                                                                                      ,2530
16166,CORRENTE BICICLETA                                                                                  ,2530
16167,CATRACA BICICLETA                                                                                   ,2530
16168,PEDAL BICICLETA                                                                                     ,2530
16169,GERENCIADOR IMAGEM                                                                                  ,6350
16170,CONJUNTO PARA EMBOLIZAÇÃO                                                                           ,6505
16171,PNEUMOTONÔMETRO                                                                                     ,6540
16172,FLUIDO HIDRÁULICO                                                                                   ,9150
16173,SISTEMA CPAP                                                                                        ,6515
16174,DEPÓSITO PLÁSTICO                                                                                   ,7240
16175,P0RCA PARAFUSO CARTER                                                                               ,2995
16176,PORCA PARAFUSO CARTER                                                                               ,2995
16177,ADAPTADOR BANDAS ORTODÔNTICAS                                                                       ,6520
16178,ACETILACETONATO DE FERRO                                                                            ,6810
16179,TESTA TRITICUM                                                                                      ,6505
16180,CABO-ELETRODO                                                                                       ,6515
16180,CABO-ELETRODO                                                                                       ,6515
16181,VÁLVULA BAIXA PRESSÃO                                                                               ,6685
16182,MÓDULO DIMMER                                                                                       ,5830
16183,COIFA LABORATÓRIO                                                                                   ,6640
16184,BIOINDICADOR                                                                                        ,6640
16185,DEXPANTENOL                                                                                         ,6505
16186,PIPERIDOLATO CLORIDRATO                                                                             ,6505
16187,BITARTARATO DE COLINA                                                                               ,6810
16188,RESIDRONATO SÓDICO (BUSQUE EM RISEDRONATO)                                                          ,6505
16189,CORDA ELÁSTICA                                                                                      ,7810
16190,ANILHA                                                                                              ,7810
16191,HOME THEATER                                                                                        ,7730
16191,HOME THEATER                                                                                        ,7730
16192,REPARO TORNEIRA                                                                                     ,4510
16192,REPARO TORNEIRA                                                                                     ,4510
16192,REPARO TORNEIRA                                                                                     ,4510
16192,REPARO TORNEIRA                                                                                     ,4510
16193,DETECTOR VEÍCULO                                                                                    ,6350
16194,PROLONGADOR PARAFUSO                                                                                ,5305
16194,PROLONGADOR PARAFUSO                                                                                ,5305
16195,ESTEIRA CAIXA CLARA                                                                                 ,7720
16196,PONTA IRRIGAÇÃO                                                                                     ,4730
16197,CANO COBRE                                                                                          ,4710
16198,BORRACHA PORTA GELADEIRA                                                                            ,4110
16199,TELA PARA AVIÁRIO                                                                                   ,5660
16200,REPARO EXTINTOR                                                                                     ,4210
16201,CORREIA MOTOR VENTILADOR                                                                            ,4140
16202,LÁPIS MOTORIZAÇÃO                                                                                   ,5130
16202,LÁPIS MOTORIZAÇÃO                                                                                   ,5130
16203,TRENA ELETRÔNICA                                                                                    ,5210
16204,TERPINEOL                                                                                           ,6810
16205,BUCHA FIXAÇÃO ACESSÓRIO                                                                             ,6350
16206,MESA SUPORTE GABINETE ODONTOLOGICO                                                                  ,6520
16207,LOXOPROFENO SÓDICO                                                                                  ,6505
16208,PIRVÍNIO                                                                                            ,6505
16209,NORMETANDRONA + METILESTRADIOL                                                                      ,6505
16210,FENTICONAZOL NITRATO                                                                                ,6505
16211,GRAMPEADOR PNEUMÁTICO                                                                               ,3695
16212,RESERVATÓRIO DE SUCÇÃO                                                                              ,6515
16213,INJETOR                                                                                             ,6515
16213,INJETOR                                                                                             ,6515
16213,INJETOR                                                                                             ,6515
16214,CABEÇOTE REFLETOR - USO ODONTOLÓGICO                                                                ,6520
16215,JANELA AERONAVE                                                                                     ,1680
16216,SANFONA VÁLVULA REGULADORA EXAUSTÃO                                                                 ,4460
16217,MARTELO                                                                                             ,6515
16218,ESTATOR                                                                                             ,4320
16219,LENTE RETROPROJETOR                                                                                 ,6730
16220,SEPARADOR CAVIDADE                                                                                  ,6520
16221,ACABAMENTO PARA VÁLVULA HIDRÁULICA                                                                  ,4510
16221,ACABAMENTO PARA VÁLVULA HIDRÁULICA                                                                  ,4510
16221,ACABAMENTO PARA VÁLVULA HIDRÁULICA                                                                  ,4510
16222,ALÇA METAL NÃO FERROSO                                                                              ,9535
16223,ARCO EXTRA ORAL                                                                                     ,6520
16224,PÁRA-BRISA                                                                                          ,1680
16225,COMPONENTES DIVERSOS DE VEÍCULOS                                                                    ,2590
16226,CALÇO ESCAPAMENTO VEÍCULO                                                                           ,2590
16227,GUARNIÇÃO                                                                                           ,5330
16227,GUARNIÇÃO                                                                                           ,5330
16227,GUARNIÇÃO                                                                                           ,5330
16228,BARBEXACLONA                                                                                        ,6505
16229,BANCO SUECO                                                                                         ,7830
16230,ESPESSANTE QUÍMICO                                                                                  ,6850
16231,FENILSELENILA                                                                                       ,6810
16232,SACA-POLIA                                                                                          ,5120
16232,SACA-POLIA                                                                                          ,5120
16233,GUIA CATETER                                                                                        ,6515
16234,FENILETILAMINA                                                                                      ,6810
16235,PRENSA BLOCAGEM                                                                                     ,3610
16236,SISTEMA MULTIUSO CIMENTAÇÃO                                                                         ,6520
16237,VÁLVULA CONTROLE PORTA                                                                              ,2510
16238,VÁLVULA FREIO ESTACIONAMENTO                                                                        ,2530
16239,VÁLVULA RETENÇÃO MOLA ESTACIONAMENTO                                                                ,2530
16240,PINENO                                                                                              ,6810
16241,MANTA TÉRMICA*                                                                                      ,6532
16242,TIOACETAMIDA  (TAA)                                                                                 ,6810
16243,NISTATINA + METRONIZADOL + CLORETO BENZALCÔNIO                                                      ,6505
16244,TAMPA NOTEBOOK                                                                                      ,7060
16245,CHAVE SELETORA                                                                                      ,2590
16246,PRESILHA VEÍCULO AUTOMOTIVO                                                                         ,2540
16246,PRESILHA VEÍCULO AUTOMOTIVO                                                                         ,2540
16247,HASTE GUIA                                                                                          ,2510
16248,CABO APARELHO ELETRÔNICO                                                                            ,7730
16249,TANQUE METEOROLÓGICO                                                                                ,6660
16250,4-AMINOANTIPIRINA (4-AA)                                                                            ,6810
16251,ELETRÓLITO                                                                                          ,6640
16252,FURADEIRA INDUSTRIAL                                                                                ,5130
16253,SELETOR / DISTRIBUIDOR VÍDEO                                                                        ,5895
16253,SELETOR / DISTRIBUIDOR VÍDEO                                                                        ,5895
16253,SELETOR / DISTRIBUIDOR VÍDEO                                                                        ,5895
16253,SELETOR / DISTRIBUIDOR VÍDEO                                                                        ,5895
16254,ELETRODO.                                                                                           ,6640
16255,VÁLVULA QUATRO VIAS                                                                                 ,2990
16256,TRAVA ROLAMENTO                                                                                     ,2530
16257,VASSOURA JARDINAGEM                                                                                 ,3750
16258,ÓXIDO DE VANÁDIO                                                                                    ,6810
16259,BALANCIM                                                                                            ,9999
16260,RETICULO CONTAGEM LINHA                                                                             ,1240
16261,PEÇAS E COMPONENTES DA CARENAGEM AERONAVES                                                          ,1680
16262,PROJETIL E COMPONENTES MUNIÇÃO ATÉ 30MM                                                             ,1305
16263,VELAME EMBARCAÇÃO                                                                                   ,2010
16264,VAGÃO ABERTO                                                                                        ,2220
16265,AGULHA LEITO RODOVIA                                                                                ,2230
16266,ENZALUTAMIDA                                                                                        ,6505
16267,SOLUÇÃO DE GLICOSE                                                                                  ,6505
16268,SOLUÇÃO DE P.V.P.I.                                                                                 ,6505
16269,TANQUE COMBUSTÍVEL                                                                                  ,2910
16269,TANQUE COMBUSTÍVEL                                                                                  ,2910
16270,CONVERSOR CABO COAXIAL                                                                              ,5963
16271,TESTADOR ELETRÔNICO CARTUCHO                                                                        ,7070
16272,TORNO HORIZONTAL                                                                                    ,3416
16272,TORNO HORIZONTAL                                                                                    ,3416
16272,TORNO HORIZONTAL                                                                                    ,3416
16273,BLOCO RECIBO ENTREGA - RE                                                                           ,7540
16274,MANCAL LINEAR FECHADO                                                                               ,3120
16275,CONJUNTO CIRÚRGICO                                                                                  ,6515
16275,CONJUNTO CIRÚRGICO                                                                                  ,6515
16276,SUSPENSÃO VEÍCULO AUTOMOTIVO - AMORTECEDOR                                                          ,2510
16277,TRAVESSA TETO VEÍCULO AUTOMOTIVO                                                                    ,2510
