codigo,descricao,codigo_classe
04363,CAMINHAO DE TRANSPORTE DE CARGA LIQUIDA                                                             ,2320
04364,CAMINHÃO BASCULANTE                                                                                 ,3805
04364,CAMINHÃO BASCULANTE                                                                                 ,3805
04364,CAMINHÃO BASCULANTE                                                                                 ,3805
04365,CAMINHAO ESPECIAL DE CONSTRUCAO PARA ARRASTO                                                        ,3805
04366,CAMINHAO ESPECIAL DE CONSTRUCAO PARA TRANSPORTE DE TERRA                                            ,3805
04367,CAMINHAO TANQUE PARA DISTRIBUICAO DE COMBUSTIVEL                                                    ,2320
04367,CAMINHAO TANQUE PARA DISTRIBUICAO DE COMBUSTIVEL                                                    ,2320
04367,CAMINHAO TANQUE PARA DISTRIBUICAO DE COMBUSTIVEL                                                    ,2320
04368,CAMIONETA / VEÍCULO - TRANSPORTE PASSAGEIRO                                                         ,2310
04369,CAMIONETA DE TRANSPORTE DE CARGA                                                                    ,2320
04370,CAMIONETA TRANSPORTE PASSAGEIRO E CARGA                                                             ,2320
04371,CAMIONETA FECHADA DE TRANSPORTE DE CARGA ( FURGAO)                                                  ,2320
04372,CAMISA CILINDRO MOTOR DE EMBARCAÇÃO                                                                 ,2815
04373,CAMISA EQUIPAMENTO GRÁFICO                                                                          ,3610
04374,CAMISA DE MOTOR A COMBUSTAO                                                                         ,2805
04375,CAMISA DE TELA DE AMIANTO PARA LAMPIAO                                                              ,6260
04376,CAMISA VIDRO LAMPIÃO                                                                                ,6260
04377,CAMISA DIAGNÓSTICO HOSPITALAR                                                                       ,6532
04378,CAMISA ENDOSCÓPICA*                                                                                 ,6515
04379,CAMISA RESSECTOSCOPIO                                                                               ,6515
04380,CAMISETA                                                                                            ,8415
04380,CAMISETA                                                                                            ,8415
04380,CAMISETA                                                                                            ,8415
04380,CAMISETA                                                                                            ,8415
04380,CAMISETA                                                                                            ,8415
04380,CAMISETA                                                                                            ,8415
04380,CAMISETA                                                                                            ,8415
04380,CAMISETA                                                                                            ,8415
04381,CAMISOLA - USO HOSPITALAR                                                                           ,6532
04382,CAMOMILA IN - NATURA                                                                                ,8955
04383,CAMPAINHA ELETRICA INDUSTRIAL                                                                       ,6350
04384,CAMPAINHA MANUAL                                                                                    ,6350
04384,CAMPAINHA MANUAL                                                                                    ,6350
04385,CAMPAINHA TELEFÔNICA                                                                                ,5805
04386,CAMPANULA PARA MICROSCOPIO                                                                          ,6640
04387,CAMPÍMETRO                                                                                          ,6540
04388,CAMPIMETRO USO OFTALMOLOGICO                                                                        ,6525
04389,CAMPO ODONTOLÓGICO                                                                                  ,6520
04390,3-(2-BENZOTIAZOLIL)-7-(DIETILAMINO)CUMARINA                                                         ,6810
04391,OCTAETILPORFIRINA DE PLATINA                                                                        ,6810
04392,CANAL DE DADOS                                                                                      ,7050
04393,CANAMICINA                                                                                          ,6810
04394,CANASTRA USO VETERINÁRIO                                                                            ,3770
04395,CANCELA FERROVIÁRIA                                                                                 ,6330
04396,CANDEEIRO                                                                                           ,6260
04397,CANDELABRO                                                                                          ,7290
04398,CANDELABRO RELIGIOSO                                                                                ,9925
04399,IVACAFTOR                                                                                           ,6505
04400,CANECA                                                                                              ,7350
04400,CANECA                                                                                              ,7350
04401,CANECA DE PLÁSTICO                                                                                  ,7350
04401,CANECA DE PLÁSTICO                                                                                  ,7350
04402,CANECA DE ACRÍLICO                                                                                  ,7350
04403,FILTRO LABORATÓRIO                                                                                  ,6640
04404,CANECO MEDIDOR / PASSADOR                                                                           ,9545
04405,CANELEIRA                                                                                           ,7810
04405,CANELEIRA                                                                                           ,7810
04405,CANELEIRA                                                                                           ,7810
04405,CANELEIRA                                                                                           ,7810
04406,CANETA - MARCA EVIDÊNCIA                                                                            ,7510
04407,CANETA P/ UNIDADE ELETRO-ELETRÔNICA                                                                 ,6515
