codigo,descricao,codigo_classe
10407,PAPELAO HIDRAULICO                                                                                  ,9310
10408,FURADOR ARTESANAL                                                                                   ,7520
10409,PAPELEIRA MESA DE ESCRITÓRIO                                                                        ,7510
10410,PAPILÓTOMO                                                                                          ,6515
10410,PAPILÓTOMO 1                                                                                        ,6515
10410,PAPILÓTOMO 1                                                                                        ,6515
10410,PAPILÓTOMO 1                                                                                        ,6515
10411,PINÇA PARA BISTURI ELÉTRICO                                                                         ,6515
10411,PINÇA PARA BISTURI ELÉTRICO                                                                         ,6515
10412,PAQUÍMETRO - USO MÉDICO                                                                             ,6515
10412,PAQUÍMETRO - USO MÉDICO                                                                             ,6515
10412,PAQUÍMETRO - USO MÉDICO                                                                             ,6515
10413,PAR DE UNIAO ENGATE RAPIDO PARA MANGOTE                                                             ,4730
10414,SAIA DE PÁRA-CHOQUE                                                                                 ,2540
10415,PÁRA - QUEDAS DE USO INDIVIDUAL                                                                     ,4240
10415,PÁRA - QUEDAS DE USO INDIVIDUAL                                                                     ,4240
10415,PARAQUEDAS DE USO INDIVIDUAL                                                                        ,4240
10416,PARA - RAIOS ACIMA DE 242KV                                                                         ,5920
10417,PARA - RAIOS ATE 15KV                                                                               ,5920
10418,PÁRA-RAIOS FRANKLIN                                                                                 ,5920
10419,PÁRA-LAMA                                                                                           ,2590
10419,PÁRA-LAMA                                                                                           ,2590
10420,PARA-LAMA VEICULO AUTOMOTIVO                                                                        ,2510
10421,PARA-SOL                                                                                            ,6760
10422,PARACETAMOL                                                                                         ,6505
10422,PARACETAMOL                                                                                         ,6505
10422,PARACETAMOL                                                                                         ,6505
10423,ENDOSSULFAM                                                                                         ,6840
10424,PARAFUSADEIRA                                                                                       ,5130
10424,PARAFUSADEIRA                                                                                       ,5130
10424,PARAFUSADEIRA                                                                                       ,5130
10425,PARAFUSADEIRA PNEUMATICA MANUAL                                                                     ,5130
10426,PARAFUSADORA ELETRICA                                                                               ,5130
10427,PARAFUSO BOMBA INJETORA DE COMBUSTIVEL - MOTOR DIESEL                                               ,2910
10428,PARAFUSO CABECA RECARTILHADA                                                                        ,5305
10429,PARAFUSO COM PORCA                                                                                  ,5306
10429,PARAFUSO COM PORCA                                                                                  ,5306
10429,PARAFUSO COM PORCA                                                                                  ,5306
10429,PARAFUSO COM PORCA                                                                                  ,5306
10430,PARAFUSO CORTICAL                                                                                   ,6515
10431,PARAFUSO DE ALUMINIO                                                                                ,5306
10432,PARAFUSO DE DORMENTE                                                                                ,2250
10433,PARAFUSO DE MATERIAL PLASTICO AUTO - ATARRACHANTE                                                   ,5305
10434,PARAFUSO ESPONJOSO                                                                                  ,6515
10435,PARAFUSO FIXAÇÃO TELHADO                                                                            ,5305
10435,PARAFUSO FIXAÇÃO TELHADO                                                                            ,5305
10436,PARAFUSO ÓSSEO - MINI E MICRO FRAGMENTOS                                                            ,6515
10437,PARAFUSO MAQUINA - FERROSO                                                                          ,5306
10438,PARAFUSO MÁQUINA                                                                                    ,5306
10438,PARAFUSO MÁQUINA                                                                                    ,5306
10439,PARAFUSO METÁLICO                                                                                   ,5305
10440,PARAFUSO METALICO DE OLHAL                                                                          ,5305
10441,PARAFUSO METALICO SEM PORCA - MADEIRA                                                               ,5305
10442,PARAFUSO OLHAL DE USO GERAL                                                                         ,5306
10443,PARAFUSO ORTOPEDICO.                                                                                ,6515
10444,PARAFUSO PLÁSTICO                                                                                   ,5306
10445,PARAFUSO PORCA AUTO - ROSCANTE DE AUTOMOVEL                                                         ,5306
10446,PARAFUSO PORCA AUTO - ROSCANTE DE CARROCERIA TIPO PITAO                                             ,5306
10447,PARAFUSO PORCA AUTO - ROSCANTE DE RODA                                                              ,5306
10448,PARAFUSO PORCA AUTO - ROSCANTE PARA CARROCERIA  TIPO FRANCES                                        ,5306
