codigo,descricao,codigo_classe
01982,ÁLCOOL OCTÍLICO                                                                                     ,6810
01983,GLIOXAL                                                                                             ,6810
01984,ÁCIDO CLORÍDRICO DILUÍDO                                                                            ,6810
01985,LUFENUROM                                                                                           ,6840
01986,ESPINOSADE                                                                                          ,6840
01987,FOSFETO DE ALUMÍNIO                                                                                 ,6840
01988,"ÁCIDO 2,4-DICLOROFENOXIACÉTICO                                                                      ",6840
01989,TRIFLUMUROM                                                                                         ,6840
01990,"1,6-DIAMINOHEXANO                                                                                   ",6810
01991,ÁCIDO LINOLÊICO                                                                                     ,6810
01992,ÁCIDO LÁTICO                                                                                        ,6810
01993,NITROBENZENO                                                                                        ,6810
01994,ÁCIDO SULFUROSO                                                                                     ,6810
01994,ÁCIDO SULFUROSO                                                                                     ,6810
01995,ÁCIDO LINOLÊNICO                                                                                    ,6810
01996,"ÁCIDO 2,6-DIPICOLÍNICO                                                                              ",6810
01997,ÁCIDO MALEICO (CIS-BUTENODIOICO)                                                                    ,6810
01998,CEFOTAXIMA                                                                                          ,6810
01998,CEFOTAXIMA                                                                                          ,6810
01999,ÁCIDO MALÔNICO                                                                                      ,6810
02000,ÁCIDO MEFENÂMICO                                                                                    ,6505
02001,ÁCIDO MOLÍBDICO                                                                                     ,6810
02002,ÁCIDO CLOROSULFÔNICO                                                                                ,6810
02003,NICOSSULFUROM                                                                                       ,6840
02004,ÁCIDO GLICIRRÍZICO                                                                                  ,6810
02004,ÁCIDO GLICIRRÍZICO                                                                                  ,6810
02005,ÁCIDO NALIDÍXICO                                                                                    ,6810
02006,ÁCIDO MUCOPOLISSACÁRIDO-POLISSULFÚRICO                                                              ,6505
02007,AZITROMICINA                                                                                        ,6810
02008,ÁCIDO NALIDÍXICO                                                                                    ,6505
02009,ÁCIDO NICOTÍNICO                                                                                    ,6810
02010,ÁCIDO NICOTÍNICO                                                                                    ,6505
02011,ÁCIDO OLÉICO                                                                                        ,6810
02012,"ÁCIDO 2,7-BIS(2-ARSONOFENILAZO)CROMOTRÓPICO                                                         ",6810
02013,ÁCIDO OXÁLICO                                                                                       ,6810
02014,ÁCIDO P-CUMÁRICO                                                                                    ,6810
02015,ÁCIDO TÂNICO                                                                                        ,6810
02016,GALANTAMINA                                                                                         ,6810
