codigo,descricao,codigo_classe
02385,AMACIADOR ELETRICO DE CARNE                                                                         ,7330
02385,AMACIADOR ELETRICO DE CARNE                                                                         ,7330
02386,AMACIADOR EM PO DE CARNE                                                                            ,8950
02387,AMACIANTE DE ROUPA                                                                                  ,7930
02387,AMACIANTE DE ROUPA                                                                                  ,7930
02388,AMÁLGAMA*                                                                                           ,6520
02389,DEMECOLCINA                                                                                         ,6810
02390,AMARELO TARTRAZINA                                                                                  ,6820
02391,AMARRA - MARINHA                                                                                    ,4020
02392,AMARRA CORRENTE ( EPI )                                                                             ,4240
02393,AMASSADOR ELETRICO DE ALIMENTO                                                                      ,7320
02394,AMASSADOR ALIMENTO                                                                                  ,7330
02395,ÂMBULA                                                                                              ,9925
02396,AMBULÂNCIA                                                                                          ,2320
02396,AMBULÂNCIA                                                                                          ,2320
02396,AMBULÂNCIA                                                                                          ,2320
02397,AMÊNDOA                                                                                             ,8925
02398,AMÊNDOA IN NATURA                                                                                   ,8915
02399,AMENDOA SECA                                                                                        ,8925
02400,AMENDOIM IN NATURA                                                                                  ,8925
02401,AMIANTO                                                                                             ,9620
02402,AMIANTO EM ESTADO BRUTO                                                                             ,9620
02403,RESINA TROCA IÔNICA                                                                                 ,6640
02403,RESINA TROCA IÔNICA                                                                                 ,6640
02404,AMIANTO EM PO                                                                                       ,9620
02405,AMISSULPRIDA                                                                                        ,6505
02406,LAPATINIBE                                                                                          ,6505
02407,METILDOPA                                                                                           ,6810
02408,HETAMIDO                                                                                            ,6505
02409,AMIGDALÓTOMO                                                                                        ,6530
02409,AMIGDALÓTOMO                                                                                        ,6530
02410,AMILOCAINA + FRAMICETINA + GRAMICIDINA                                                              ,6505
02411,ANLODIPINO BESILATO                                                                                 ,6505
02411,ANLODIPINO BESILATO                                                                                 ,6505
02412,AMILOSE                                                                                             ,6810
02413,DIETANOLAMIDA                                                                                       ,6810
02414,AMNIÓTOMO                                                                                           ,6515
02415,"ÁC.6-HIDROX-2,5,7,8-TETRAMETILCROMANO-2CARBOXÍLICO                                                  ",6810
02416,TETRAQUIS(TRIFENILFOSFINA)PALÁDIO(0)                                                                ,6810
02417,AMINOBENZOATO DE POTÁSSIO                                                                           ,6505
02418,AMINOÁCIDOS                                                                                         ,6505
02418,AMINOÁCIDOS                                                                                         ,6505
02419,AMINOLEVULINATO DE METILA                                                                           ,6505
02420,AMIODARONA                                                                                          ,6505
02421,AMITRIPTILINA                                                                                       ,6505
02422,AMNIÓTOMO                                                                                           ,6530
02423,AMOLADOR ELETRICO DE FACA                                                                           ,7320
02424,AMOLADOR MANUAL                                                                                     ,7330
02425,AMONÍACO                                                                                            ,6810
02426,PULEGONA                                                                                            ,6810
02427,IOIMBINA HIDROCLORETO                                                                               ,6810
02428,AMOROLFINA                                                                                          ,6505
02429,AMORTECEDOR - ESTACIONAMENTO                                                                        ,6350
02430,AMORTECEDOR DE RUIDO DE MOTOR DE ADMISSAO EXCETO DE MOTOR DE AERONAVE                               ,2990
02431,AMORTECEDOR DE VIBRACAO ( FERRAGEM )                                                                ,5340
02432,AMORTECEDOR DE VIBRACAO DE TUBO E CANO                                                              ,4730
02433,AMORTECEDOR TIPO STOCKBRIDGE PARA LTS                                                               ,4730
02434,AMORTECEDORES DE SUSPENSAO                                                                          ,2510
02435,TIRA LABORATÓRIO                                                                                    ,6640
02436,AMOXICILINA                                                                                         ,6505
02437,BICARBONATO DE AMÔNIO                                                                               ,6810
02438,ÁCIDO BEHENICO                                                                                      ,6810
02439,ACETATO DE AMILA                                                                                    ,6810
02440,AMPERÍMETRO                                                                                         ,6625
02441,AMPERIMETRO DE DEMANDA MAXIMA                                                                       ,6625
02442,AMPLIADOR DE FOTOGRAFIA                                                                             ,6740
02443,CITÔMETRO DE FLUXO                                                                                  ,6640
02443,CITÔMETRO DE FLUXO                                                                                  ,6640
02444,AMPLIFICADOR ABREUGRAFIA                                                                            ,6525
02445,AMPLIFICADOR CARDIACO                                                                               ,6515
02445,AMPLIFICADOR CARDIACO                                                                               ,6515
02446,AMPLIFICADOR DE ÁUDIO                                                                               ,5830
02446,AMPLIFICADOR DE ÁUDIO                                                                               ,5830
02447,AMPLIFICADOR DE AUDIO / FREQUENCIA DE AERONAVE                                                      ,5826
02448,AMPLIFICADOR POTÊNCIA                                                                               ,5820
02448,AMPLIFICADOR POTÊNCIA                                                                               ,5820
02449,AMPLIFICADOR FONE OUVIDO                                                                            ,5805
02450,AMPLIFICADOR DE SINAL TELEFONICO ( COBERTURA )                                                      ,5805
02451,AMPLIFICADOR DE SINAL TELEFONICO                                                                    ,5805
02452,AMPLIFICADOR DE TORQUE                                                                              ,3010
02453,AMPLIFICADOR DE VIDEO                                                                               ,5836
02454,AMPLIFICADOR DISTRIBUIDOR DE VIDEO                                                                  ,5820
02455,SUPORTE PARA SORO                                                                                   ,6530
02456,INTRODUTOR PERCUTÂNEO                                                                               ,6515
02456,INTRODUTOR PERCUTÂNEO                                                                               ,6515
02456,INTRODUTOR PERCUTÂNEO                                                                               ,6515
02456,INTRODUTOR PERCUTÂNEO                                                                               ,6515
02456,INTRODUTOR PERCUTÂNEO                                                                               ,6515
02457,AMPLIFICADOR LINEAR                                                                                 ,5962
02458,AMPLIFICADOR OPERACIONAL                                                                            ,5962
02459,"""AMPOLA""                                                                                            ",8145
02460,AMPOLA CONTA - GOTAS                                                                                ,8145
02461,DECANO                                                                                              ,6810
02461,DECANO                                                                                              ,6810
02462,AMPRENAVIR                                                                                          ,6505
02463,SAXAGLIPTINA                                                                                        ,6505
02464,ANALISADOR PARÂMETROS EQUIPAMENTO SAÚDE                                                             ,6515
02464,ANALISADOR PARÂMETROS EQUIPAMENTO SAÚDE                                                             ,6515
02465,ANALISADOR DE ALTERNADOR                                                                            ,6625
02466,ANALISADOR DE CIRCUITO DE BOBINA E RESISTÊNCIA                                                      ,6625
02467,CNALISADOR DE DESCARGA DE MOTOR A GASOLINA                                                          ,6630
02468,ANALISADOR DE DISCO MAGNETICO PARA PROCESSAMENTO DE DADOS                                           ,7035
02469,ANALISADOR DE DISTORSAO                                                                             ,6625
02470,ANALISADOR DE ESPECTRO                                                                              ,6625
02471,ANALISADOR DE FITA MAGNETICA                                                                        ,7035
02472,ANALISADOR DE GÁS                                                                                   ,6630
02473,ANALISADOR DE LINHA TELEFONICA                                                                      ,6625
02474,ANALISADOR RPM E PERMANÊNCIA                                                                        ,6625
02475,ANALISADOR LABORATÓRIO                                                                              ,6640
02476,ANALISADOR DE VIBRACAO DE AERONAVE                                                                  ,4920
02477,ANALISADOR DE BATERIA                                                                               ,4910
02478,ANALISADOR EFICIÊNCIA VEGETAL - FLUORÔMETRO                                                         ,6636
02479,ANALISADOR - PEÇA/COMPONENTE                                                                        ,6625
02480,ANALISADOR CONCENTRAÇÃO OXIGÊNIO                                                                    ,6515
02481,ANALISADOR QUÍMICO                                                                                  ,6630
02481,ANALISADOR QUÍMICO                                                                                  ,6630
02482,ANASTROZOL                                                                                          ,6505
02483,ANCINHO                                                                                             ,3750
02484,ANCINHO DE BOMBEIRO                                                                                 ,4210
02485,ÂNCORA                                                                                              ,2040
02485,ÂNCORA                                                                                              ,2040
02486,GRAMPO ANCORAGEM                                                                                    ,2040
02487,ANEL ANEURISMA                                                                                      ,6515
02488,ANEL ANULOPLASTIA                                                                                   ,6515
02489,ANEL                                                                                                ,5330
02489,ANEL                                                                                                ,5330
02490,ANEL DE CARPENTIER - USO CIRURGICO                                                                  ,6515
02491,ANEL DE COBRE                                                                                       ,6520
02492,ANEL DE DEFLATOR DE TURBINA A VAPOR                                                                 ,2825
02493,ANEL DE FREAMENTO DE TURBINA A VAPOR                                                                ,2825
02494,ANEL DE FRENAMENTO                                                                                  ,5365
02495,ANEL DE FUNDIÇÃO                                                                                    ,6520
02496,ANEL DE GRAVACAO DE FITA MAGNETICA                                                                  ,7090
02497,LACRE ANEL IDENTIFICAÇÃO (ANILHA)                                                                   ,9905
02498,ANEL DE PROTECAO DE DESCARGA                                                                        ,5920
02499,ANEL CIRCULAÇÃO ÓLEO                                                                                ,2990
02500,ANEL DE SEGMENTO                                                                                    ,2815
02501,ANEL DE TRAVA SERRILHADO E COM CHAVETA                                                              ,5365
02501,ANEL DE TRAVA SERRILHADO E COM CHAVETA                                                              ,5365
02502,ANEL EXTERNO DE PISTA DE ROLAMENTO                                                                  ,3110
02502,ANEL EXTERNO DE PISTA DE ROLAMENTO                                                                  ,3110
02503,ANEL GUIA                                                                                           ,4030
02504,ANEL GUIA DE CORDA                                                                                  ,4030
02505,ANEL INTERNO DE PISTA DE ROLAMENTO                                                                  ,3110
02506,ANEL ADAPTADOR                                                                                      ,5365
02507,CONDICIONADOR DENTAL                                                                                ,6520
02508,RETENTOR VEÍCULO AUTOMOTIVO                                                                         ,2530
