codigo,descricao,codigo_classe
06386,DORMENTE DE FERRO FUNDIDO / ACO                                                                     ,2250
06387,DORMENTE DE MADEIRA                                                                                 ,2250
06388,DORMENTE PARA FERROVIAS                                                                             ,2250
06389,ALFADORNASE                                                                                         ,6505
06390,DOSADOR EQUIPAMENTO DE IMPRESSÃO                                                                    ,3610
06391,DOSADOR DE EQUIPAMENTO DE TRANSFERENCIA DE ASFALTO                                                  ,3895
06392,DOSADOR INOX - GARRAFA                                                                              ,7330
06393,DOSADOR ORAL                                                                                        ,6515
06394,DOSADOR PIPETA                                                                                      ,6640
06395,DOSADOR QUIMICO                                                                                     ,4610
06396,DOSÍMETRO DIGITAL                                                                                   ,6695
06396,DOSÍMETRO DIGITAL                                                                                   ,6695
06397,DOXICICLINA                                                                                         ,6505
06398,DOXILAMINA                                                                                          ,6505
06399,DOXORRUBICINA                                                                                       ,6505
06400,DRAGA                                                                                               ,1955
06401,DRAGA FLUTUANTE                                                                                     ,1955
06402,DRAGA SEM CASCO                                                                                     ,1955
06403,LAVADORA LABORATÓRIO                                                                                ,6640
06403,LAVADORA LABORATÓRIO                                                                                ,6640
06404,DRENO CIRURGICO                                                                                     ,6515
06405,DRENO DE CERAMICA DE USO SUBTERRANEO                                                                ,5630
06406,DRENO EMBARCAÇÃO                                                                                    ,2040
06407,DRESINA                                                                                             ,2230
06408,DROPERIDOL                                                                                          ,6505
06409,DROPROPIZINA                                                                                        ,6505
06410,DUCHA HIGIÊNICA                                                                                     ,4510
06411,DUMPER                                                                                              ,4130
06412,DUPLICADORA DIGITAL GRÁFICA                                                                         ,7490
06413,DUPLICADOR DE COPIA A ESTENCIL                                                                      ,7490
06414,DUPLICADOR CÓPIA                                                                                    ,7490
06415,DUTO DE CHAPA METALICA                                                                              ,5975
06416,DUTO DE PVC                                                                                         ,4710
06417,DUTO METALÍCO VENTILAÇÃO                                                                            ,5670
06418,DUTO PISO / ACESSORIO                                                                               ,5975
06419,EBULIDOR                                                                                            ,4520
06420,ECOBATIMETRO                                                                                        ,2090
06420,ECOBATIMETRO                                                                                        ,2090
06420,ECOBATIMETRO                                                                                        ,2090
06421,ECOSSONDA                                                                                           ,2090
06422,EDIFICAÇÃO PRÉ-FABRICADA                                                                            ,5410
06423,EDTA                                                                                                ,6520
06423,EDTA USO ODONTOLÓGICO                                                                               ,6520
06424,EDUTOR BOMBA DE SUCÇÃO / ENGATE RÁPIDO                                                              ,4730
06424,EDUTOR BOMBA DE SUCÇÃO / ENGATE RÁPIDO                                                              ,4730
06425,EFAVIRENZ                                                                                           ,6505
06426,HEPTANOL                                                                                            ,6810
06427,EIXO CARDAN                                                                                         ,3040
06428,EIXO COLAR DE TRANSMISSÃO FORÇA                                                                     ,3040
06429,EIXO DE COMANDO                                                                                     ,2820
06430,EIXO COMANDO VÁLVULA                                                                                ,2805
06431,EIXO DE MANIVELA ( VIRABREQUIM ) - MAQUINA A VAPOR                                                  ,2820
06432,EIXO DE MANIVELA ( VIRABREQUIM ) - MOTOR A ALCOOL                                                   ,2805
06433,EIXO DE MANIVELA ( VIRABREQUIM ) - MOTOR A DIESEL                                                   ,2815
06434,EIXO DE MANIVELA ( VIRABREQUIM ) - MOTOR A GAS                                                      ,2805
06435,EIXO DE MANIVELA ( VIRABREQUIM ) - MOTOR GASOLINA                                                   ,2805
06436,EIXO DE MÁQUINA IMPRESSORA                                                                          ,3610
06437,EIXO DE PROPULSÃO                                                                                   ,2010
06438,EIXO FERROVIARIO                                                                                    ,2240
