codigo,descricao,codigo_classe
18071,FITA ADESIVA                                                                                        ,7510
18071,FITA ADESIVA                                                                                        ,7510
18072,CANETA CORRETIVA                                                                                    ,7510
18073,CANETA - INDICADOR                                                                                  ,7510
18074,SISTEMA RETIRADA FRAGMENTO                                                                          ,6515
18075,CANETA MARCA-TEXTO                                                                                  ,7510
18076,ÁCIDO POLIACRÍLICO                                                                                  ,6505
18077,SERINGA*                                                                                            ,6515
18078,CANETA HIDROGRÁFICA                                                                                 ,7510
18078,CANETA HIDROGRÁFICA                                                                                 ,7510
18079,LOTEPREDNOL                                                                                         ,6505
18080,BOMBA PARA SUCÇÃO DE LEITE MATERNO                                                                  ,6545
18081,DRENO TORÁCICO                                                                                      ,6515
18082,DRENO CIRÚRGICO*                                                                                    ,6515
18083,ARULLA                                                                                              ,6515
18084,AGULHA*                                                                                             ,6515
18085,ALGODÃO                                                                                             ,6510
18085,ALGODÃO USO MÉDICO                                                                                  ,6510
18086,DESFLURANO                                                                                          ,6505
18087,FRASCO - TIPO ALMOTOLIA                                                                             ,6515
18088,RÉGUA                                                                                               ,6515
18089,TÁBUA DE MASSAGEM CARDÍACA                                                                          ,6515
18090,MICRO RESINA                                                                                        ,6550
18091,ÁCIDO ASCÓRBICO                                                                                     ,6810
18092,BOSENTANA                                                                                           ,6505
18093,PENTOSANO                                                                                           ,6505
18094,BORTEZOMIBE                                                                                         ,6505
18094,BORTEZOMIBE                                                                                         ,6505
18095,ADEFOVIR                                                                                            ,6505
18096,cinta elástica                                                                                      ,6515
18097,GIEMSA                                                                                              ,6550
18098,PRÓTESE TRAQUEAL                                                                                    ,6515
18099,GANCHO CIRÚRGICO                                                                                    ,6515
18100,CRIOSTATO                                                                                           ,6640
18101,TAMANCO USO HOSPITALAR                                                                              ,6515
18101,TAMANCO USO HOSPITALAR                                                                              ,6515
18102,VIRÍDIA                                                                                             ,6515
18103,FRESA INTRAMEDULAR                                                                                  ,6515
18104,CINTA                                                                                               ,6515
18105,PRÓTESE DE VIAS BILIARES                                                                            ,6515
18106,COBERTURA                                                                                           ,6510
18107,APLICADOR DE CLIPS                                                                                  ,6515
18108,SISTEMA FIXAÇÃO ORTOPÉDICO EXTERNO                                                                  ,6515
18109,ACESSÓRIO EQUIPAMENTO MÉDICO                                                                        ,6515
18110,BANDEJA DE COMPRESSÃO                                                                               ,6525
18111,BUCKY                                                                                               ,6525
18112,PULSEIRA ANTI-ESTÁTICA                                                                              ,5920
18113,PROTETOR RADIOLÓGICO                                                                                ,6525
18114,PARACETAMOL (ACETAMINOFENO)                                                                         ,6810
18115,BENZOATO DE BENZILA                                                                                 ,6810
18116,LIDOCAÍNA                                                                                           ,6810
18117,MEBENDAZOL                                                                                          ,6810
18118,METOCLOPRAMIDA                                                                                      ,6810
18119,PERMETRINA                                                                                          ,6810
18120,RIFAMPICINA                                                                                         ,6810
18121,AMINOFILINA                                                                                         ,6810
18121,AMINOFILINA                                                                                         ,6810
18122,APLICADOR                                                                                           ,6515
18122,APLICADOR                                                                                           ,6515
18123,SOLUÇÃO CARDIOPLÉGICA                                                                               ,6505
