codigo,descricao,codigo_classe
05579,CONECTOR ELETRONICO CONCENTRICO                                                                     ,5935
05580,CONECTOR ELETRONICO DE INSERCAO                                                                     ,5935
05581,CONECTOR ELETRONICO DIN                                                                             ,5935
05582,CONECTOR ELETRONICO LINEAR                                                                          ,5935
05583,CONECTOR ELETRONICO RCA                                                                             ,5935
05584,CONECTOR PARALELO REFORCADO                                                                         ,5935
05585,CONECTOR BOMBA INFUSORA                                                                             ,6515
05586,CONECTOR USO MÉDICO 1                                                                               ,6515
05587,CONEXAO - AGLOMERADO                                                                                ,5510
05588,CONEXAO - METALICA                                                                                  ,4730
05589,CONEXAO ACO CARBONO ZINCADO                                                                         ,4730
05590,CONEXAO APARELHO LABORATORIO                                                                        ,6640
05591,CONEXAO DE ACO CARBONO                                                                              ,4730
05592,CONEXAO DE ACO INOXIDAVEL                                                                           ,4730
05593,CONEXAO DE ACO LIGA                                                                                 ,4730
05594,CONEXAO DE ALUMINIO                                                                                 ,4730
05595,CONEXÃO BALAUSTRE                                                                                   ,5670
05596,CONEXAO DE CERAMICA                                                                                 ,4730
05597,CONEXAO DE CIMENTO AMIANTO                                                                          ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05598,CONEXÃO METÁLICA                                                                                    ,4730
05599,CONEXAO DE CONCRETO PARA TUBO                                                                       ,4730
05600,CONEXÃO CORRIMÃO                                                                                    ,5670
05601,CONEXÃO ELETROCALHA                                                                                 ,5975
05601,CONEXÃO ELETROCALHA                                                                                 ,5975
05601,CONEXÃO ELETROCALHA                                                                                 ,5975
05602,CHAVE ENGATE MANGUEIRA                                                                              ,4210
05602,CHAVE ENGATE MANGUEIRA                                                                              ,4210
05603,CONEXÃO FERRO FUNDIDO                                                                               ,4730
05604,CONEXAO DE FERRO GALVANIZADO                                                                        ,4730
05605,CONEXAO DE LIGA DE COBRE                                                                            ,4730
05606,CONEXAO DE PLASTICO                                                                                 ,4730
05607,CONEXAO DE PVC ARTICULADA DE MANGUEIRA TIPO JARDIM                                                  ,4730
05608,CONEXAO DE RESINA DE EPOXI                                                                          ,4730
05609,CONEXAO DE RESINA DE POLIESTER                                                                      ,4730
05610,CONEXAO DE TUBO                                                                                     ,4730
05611,CONEXAO DE TUBO FLEXIVEL DE PRODUCAO DE PETROLEO / INJECAO DE AGUA                                  ,4730
05612,CONEXAO DE VIDRO PARA LABORATORIO                                                                   ,6640
05613,CONEXAO FLEXIVEL NAO METALICA                                                                       ,4730
05614,CONEXAO HIDRAULICA - CIMENTO                                                                        ,4730
05615,CONEXAO HIDRAULICA - MATERIAL METALICO NAO FERROSO                                                  ,5680
05616,JUNTA FLANGEADA                                                                                     ,4730
05617,CONEXAO HIDRAULICA DE TUBO DE CONCRETO                                                              ,5630
05618,CONEXÃO INFUSÃO PARENTERAL                                                                          ,6515
05619,CONEXAO NAO METALICA PARA TUBULACAO DE SUBSOLO                                                      ,5630
05620,CONEXAO PARA CONDUTO DE CONCRETO                                                                    ,5630
05621,CONEXAO PARA ELETRODUTO PLASTICO                                                                    ,5975
05622,CONEXAO PARA LUBRIFICACAO                                                                           ,4730
05623,CONEXÃO MANGUEIRA                                                                                   ,4210
05624,CONEXAO PARA MANGUEIRA DE JARDIM                                                                    ,4730
05625,CONEXAO PARA TUBO                                                                                   ,4730
05626,LUVA CONEXÃO                                                                                        ,4730
05626,LUVA CONEXÃO                                                                                        ,4730
05627,CONEXAO PARA TUBULACAO                                                                              ,5630
05628,CONEXAO PARA TUBULACAO HIDRAULICA - SANITARIA                                                       ,4730
05629,CONEXAO SONDA ENDOTRAQUEAL                                                                          ,6515
05630,CONEXAO T DO TUBO DE ABASTECIMENTO DE MOTOR A GASOLINA                                              ,2805
05631,CONFIRMATORIO DETECCAO - USO LABORATORIO                                                            ,6640
05632,CONGELADOR ELÉTRICO / NÃO ELÉTRICO                                                                  ,4110
05633,RASAGILINA                                                                                          ,6505
05634,CONJUGADOR DE IMAGEM FOTOGRAFICA                                                                    ,6730
05635,CONJUGADOR DE IMAGENS                                                                               ,6730
05636,CONJUNTO  DE ANEL DE CONTATO DE  MOTOR  ELETRICO -VEICULO AUTOMOTIVO                                ,2920
05637,CONJUNTO AGULHA                                                                                     ,6515
05638,CONJUNTO FORMAS DE COZINHA                                                                          ,7360
05639,CONJUNTO ASPIRAÇÃO                                                                                  ,6515
05640,CONJUNTO ( KIT ) AVALIACAO DE INTOXICACAO                                                           ,6545
05641,CONJUNTO BIOPSIA                                                                                    ,6515
05642,CONJUNTO CÂMARA FRIA                                                                                ,4110
05642,CONJUNTO CÂMARA FRIA                                                                                ,4110
05642,CONJUNTO CÂMARA FRIA                                                                                ,4110
05642,CONJUNTO CÂMARA FRIA                                                                                ,4110
05643,CONJUNTO (II)                                                                                       ,6515
05644,CONJUNTO PARA RAQUIANESTESIA                                                                        ,6515
05645,CONJUNTO ( KIT ) CIRCULACAO ASSISTIDA                                                               ,6515
05646,CONJUNTO OFTALMOLÓGICO                                                                              ,6540
05646,CONJUNTO CIRÚRGICO OFTALMOLÓGICO                                                                    ,6540
05647,CONJUNTO CALIBRAÇÃO                                                                                 ,6640
05648,DIETA INFANTIL                                                                                      ,8940
05648,DIETA INFANTIL                                                                                      ,8940
05648,DIETA INFANTIL                                                                                      ,8940
05648,DIETA INFANTIL                                                                                      ,8940
05648,DIETA INFANTIL                                                                                      ,8940
05648,DIETA INFANTIL                                                                                      ,8940
05648,DIETA INFANTIL                                                                                      ,8940
05649,CONJUNTO COLETA COMPONENTES SANGUE                                                                  ,6515
05650,CONJUNTO PARA CPAP                                                                                  ,6515
05651,CONJUNTO ( KIT ) DERIVACAO LOMBOPERITONEAL                                                          ,6515
05652,CONJUNTO ( KIT ) DERIVACAO VENTRICULAR EXTERNA                                                      ,6515
05653,CABO MARCAPASSO TEMPORÁRIO                                                                          ,6515
05654,CONJUNTO (KIT) DETECÇÃO DROGAS                                                                      ,6640
05655,CONJUNTO CONTROLE VETORES BIOLÓGICOS                                                                ,6640
05656,CONJUNTO ( KIT ) DISSIPATIVO ESTATICO                                                               ,5970
05657,CONJUNTO EXPURGO                                                                                    ,3740
05658,CONJUNTO ( KIT ) FERRAMENTA                                                                         ,5180
05659,SISTEMA ABSORVÍVEL                                                                                  ,6515
05660,CONJUNTO GASTROSTOMIA                                                                               ,6515
05661,HIBRIDIZADOR                                                                                        ,6640
05662,ROLO PARA CABELO                                                                                    ,8530
05663,CONJUNTO ELETRODO MARCAPASSO                                                                        ,6515
05664,INTRODUTOR CATETER (CONSULTAR INC 02882)                                                            ,6515
05665,LIGADURA ELASTICA 1                                                                                 ,6515
05666,CONJUNTO PARA PLOTTER                                                                               ,7090
05667,CONJUNTO MOLDAGEM IMPRESSÕES PAPILARES                                                              ,6695
05668,CONJUNTO MONITORIZAÇÃO                                                                              ,6545
05669,CONJUNTO PARA HIDRÔMETRO                                                                            ,4510
05670,CONJUNTO PARA LIMPEZA                                                                               ,7920
05670,CONJUNTO PARA LIMPEZA                                                                               ,7920
05671,CONJUNTO PESO                                                                                       ,6670
05671,CONJUNTO PESO                                                                                       ,6670
05672,CONJUNTO PLACA                                                                                      ,6515
05673,CONJUNTO ( KIT ) PROTECAO DESCARTAVEL - USO MEDICO                                                  ,6532
05674,CONJUNTO PUNÇÃO / MATRIZ COMPRESSÃO                                                                 ,6695
05675,CONJUNTO REPARO INJETOR                                                                             ,6695
05676,MONITOR TEMPERATURA                                                                                 ,6545
05677,CONJUNTO ( KIT ) SILICONE                                                                           ,6515
05678,CONJUNTO VITRECTOMIA                                                                                ,6540
05679,CONJUNTO ANÁLISE E CONTROLE ÁGUA                                                                    ,6640
05680,CONJUNTO (KIT) - IMPRESSOES MOLDADAS                                                                ,6550
05681,CONJUNTO (KIT) - PERÍCIA PAPILOSCÓPICA                                                              ,6550
05682,CONJUNTO PLASMAFERESE                                                                               ,6515
05683,CONJUNTO PARA DIÁLISE PERITONEAL                                                                    ,6515
05684,CONJUNTO VALVULOPLASTIA                                                                             ,6515
05685,CONJUNTO (KIT) DETECÇÃO HPV                                                                         ,6550
05686,CONJUNTO LIMPEZA DRIVE                                                                              ,7090
05687,COMPONENTE RESPIRADOR SEGURANÇA                                                                     ,4240
05688,CONJUNTO SEQUENCIAMENTO DE DNA                                                                      ,6550
05689,PEÇAS/ACESSÓRIOS - RADIOCOMUNICAÇÃO                                                                 ,5820
05690,CONJUNTO ALIMENTAÇÃO                                                                                ,7360
05691,CONJUNTO TELEFONE MÓVEL                                                                             ,5805
05692,CONJUNTO ACADÊMICO                                                                                  ,6520
05692,CONJUNTO ACADÊMICO USO ODONTOLÓGICO                                                                 ,6520
05693,CONJUNTO COLETA MATERIAL - EXAME MEDICO                                                             ,6545
05694,CONJUNTO COMBINADO AGRÍCOLA COM IMPLEMENTO                                                          ,3710
05695,"CONJUNTO COMBINADO FONÓGRAFO, RÁDIO E TELEVISOR                                                     ",7730
