codigo,descricao,codigo_classe
02815,"(1S,2S,4R)-(+)-LIMONENO-1,2-DIOL                                                                    ",6810
02816,APARELHO ABRIR CANAL ODONTOLÓGICO                                                                   ,6520
02817,ÓXIDO DE ARSÊNIO III                                                                                ,6810
02818,DISPOSITIVO CATA-COÁGULO                                                                            ,6515
02819,APARELHO P/ ANGIOGRAFIA                                                                             ,6525
02820,APARELHO APLICAÇÃO ELETROFORESE                                                                     ,6695
02821,APARELHO BARBEAR DESCARTÁVEL                                                                        ,8530
02822,APARELHO CONTAGEM DE BACTÉRIAS LEITE / DERIVADOS                                                    ,3695
02823,APARELHO CONTAGEM DE CÉLULAS SOMÁTICAS                                                              ,6640
02824,BANHO SECO LABORATÓRIO                                                                              ,6640
02824,BANHO SECO LABORATÓRIO                                                                              ,6640
02824,BANHO SECO LABORATÓRIO                                                                              ,6640
02824,BANHO SECO LABORATÓRIO                                                                              ,6640
02825,BOLSA LIGAÇÃO                                                                                       ,4510
02826,DISPENSER PAPEL TOALHA                                                                              ,7240
02826,DISPENSER PAPEL TOALHA                                                                              ,7240
02827,APARELHO PARA DEPOSITO / DISTRIBUICAO DE TOALHA DE PAPEL                                            ,4510
02828,APARELHO DETERMINAÇÃO PROTEÍNAS                                                                     ,6640
02829,APARELHO PARA DIVERSÃO                                                                              ,7820
02830,APARELHO PARA DOSAR PROTROMBINA                                                                     ,6640
02831,APARELHO ELETROCHOQUE                                                                               ,6530
02832,APARELHO PARA ELETRO - SONO                                                                         ,6530
02833,APARELHO PARA ENSAIO DE DUREZA                                                                      ,6635
02834,APARELHO PARA ENSAIO DE DUREZA - SHORE                                                              ,6635
02835,APARELHO PARA FOTOTERAPIA                                                                           ,6530
02836,APARELHO HEMATOLOGIA                                                                                ,6640
02837,APARELHO PARA HISTEROSALPINGOGRAFIA                                                                 ,6530
02838,APARELHO MEDIÇÃO DE ROTAÇÃO                                                                         ,6680
02839,APARELHO PARA MEDIR BITOLA DE FIOS                                                                  ,6695
02840,APARELHO MEDIÇÃO PROPRIEDADES DO LEITE                                                              ,3695
02841,APARELHO PARA ONDAS ULTRA-CURTAS USO MEDICO                                                         ,6545
02842,APARELHO PARA PURIFICACAO DE AR                                                                     ,4460
02843,MARCADOR IMAGEM                                                                                     ,6525
02844,PEÇA ACESSÓRIO P/ SISTEMA BRAQUITERAPIA                                                             ,6525
02844,PEÇA ACESSÓRIO P/ SISTEMA BRAQUITERAPIA                                                             ,6525
02845,COMPRESSOR HOSPITALAR                                                                               ,6530
02846,APARELHO SISTEMA DE ILUMINAÇÃO AERONAVE                                                             ,6220
02847,APARELHO SISTEMA DE ILUMINAÇÃO EMBARCAÇÃO                                                           ,6220
02848,APARELHO PARA SISTEMA DE ILUMINACAO - LOCOMOTIVA                                                    ,6220
02849,APARELHO PARA SISTEMA DE ILUMINACAO - VEICULO  AU-TOMOTIVO                                          ,6220
02850,MOXIDECTINA                                                                                         ,6810
02851,TETRACOSANOATO DE METILA                                                                            ,6810
02852,SISTEMA PARA TESTE DE ACUIDADE VISUAL                                                               ,6540
02853,APARELHO PARA TOMOGRAFIA                                                                            ,6525
02854,APARELHO PESQUISA DE PEROXIDADE                                                                     ,6545
02855,APARELHO POLIMENTO ELETROLÍTICO ODONTOLÓGICO                                                        ,6520
02856,NITROFENOL                                                                                          ,6810
02857,CAPTOR DE GASES - LABORATORIO                                                                       ,6640
02858,APARELHO PROVA DE LACTOFERMENTO                                                                     ,6545
02859,APARELHO PROVA DE REDUTASE                                                                          ,6545
02860,APARELHO PULP TESTE ODONTOLÓGICO                                                                    ,6520
02861,APARELHO RADIO E FLUROSCOPIA                                                                        ,6530
02862,APARELHO RADIO E FLUROSCOPIA - TELECOMANDO                                                          ,6530
02863,EQUIPAMENTO ODONTOLÓGICO                                                                            ,6520
02864,APARELHO RAIO LASER PARA REPRODUÇÃO DISCO SONORO                                                    ,7730
02865,APARELHO RAIO ULTRAVIOLETA                                                                          ,6530
02866,APARELHO RAIOS X                                                                                    ,6525
02867,APARELHO RAIO X PORTATIL - USO INDUSTRIAL                                                           ,6635
02868,APARELHO REDUCAO DE FRATURA - USO MEDICO                                                            ,6545
02869,"ORCINOL (5-METILBENZENO-1,3-DIOL)                                                                   ",6810
02870,APARELHO RESPIRACAO ARTIFICIAL EM RECEM - NAS     CIDO                                              ,6530
02871,APARELHO RESSUSCITACAO PORTATIL                                                                     ,6530
02872,APARELHO ROTULADOR                                                                                  ,7510
02873,APARELHO ORTOPÉDICO                                                                                 ,6520
02874,APARELHO SOM                                                                                        ,7730
02874,APARELHO SOM                                                                                        ,7730
02875,APARELHO TELEFÔNICO                                                                                 ,5805
02876,APARELHO TELEFONICO - CIFRACAO DE VOZ                                                               ,5805
