codigo,descricao,codigo_classe
03583,BISTURI OBSTETRICO                                                                                  ,6515
03584,BISTURI OFTALMOLÓGICO                                                                               ,6540
03585,BISTURI PARA TIMPANO                                                                                ,6515
03586,BISTURI RETO                                                                                        ,6515
03587,BISMUTO                                                                                             ,6810
03587,BISMUTO                                                                                             ,6810
03588,BITOLA DE FERRO PARA LINHA FERROVIARIA                                                              ,2250
03589,BLEFAROSTATO                                                                                        ,6540
03590,BLEFAROSTATO                                                                                        ,6515
03591,BLEOMICINA SULFATO                                                                                  ,6505
03592,BLINDAGEM PROTEÇÃO PNEU                                                                             ,3830
03593,BLOCO                                                                                               ,3940
03594,ÓXIDO DE ZIRCÔNIO                                                                                   ,6520
03594,ÓXIDO DE ZIRCÔNIO USO ODONTOLÓGICO                                                                  ,6520
03595,BLOCO BRUTO DE VIDRO PARA LENTE OPTICA                                                              ,9340
03596,BLOCO COMUNICAÇÂO                                                                                   ,7540
03597,BLOCO DE ASBESTO                                                                                    ,9390
03598,BLOCO BORRACHA NATURAL                                                                              ,9320
03599,BLOCO BORRACHA SINTÉTICA                                                                            ,9320
03600,BLOCO DE CILINDRO DE MOTOR DE EMBARCACAO                                                            ,2815
03601,BLOCO DE CONCRETO                                                                                   ,5620
03601,BLOCO DE CONCRETO                                                                                   ,5620
03601,BLOCO DE CONCRETO                                                                                   ,5620
03602,BLOCO CONECTOR                                                                                      ,5805
03603,BLOCO DE CORTICA                                                                                    ,9390
03604,BLOCO                                                                                               ,5620
03604,BLOCO                                                                                               ,5620
03605,BLOCO DE FERRO E ACO                                                                                ,9640
03606,BLOCO DE FERRO E ACO EM ESTADO BRUTO                                                                ,9640
03607,BLOCO CONTATO AUXILIAR                                                                              ,5920
03608,BLOCO DE MAQUINA NUMERADORA                                                                         ,7490
03609,BLOCO DE MOTOR A ALCOOL                                                                             ,2805
03610,BLOCO DE MOTOR A DIESEL                                                                             ,2815
03611,BLOCO DE MOTOR A GASOLINA                                                                           ,2805
03612,BLOCO PARTIDA PARA CORRIDA                                                                          ,7810
03613,BLOCO PLÁSTICO                                                                                      ,9330
03614,BLOCO DE PROTEÇÃO PARA TELEFONIA                                                                    ,5805
03615,BLOCO RETIFICADOR E CONDENSADOR ( RX)                                                               ,6525
03616,BLOCO DE VIDRO                                                                                      ,9340
03617,"BLOCO EM "" V ""  MÁQUINA FERRAMENTA                                                                  ",3460
03618,BLOCO FLIP CHART                                                                                    ,7540
03619,BLOCO GERADOR PARA RX                                                                               ,6525
03620,BLOCO IMPRESSOR  MÁQUINA CALCULADORA                                                                ,7420
03621,BLOCO MOLDADO PARA CONSTRUÇÃO                                                                       ,5410
03622,MONTADOR BLOCO PADRÃO                                                                               ,5210
03623,BLOCO ISOLAMENTO TÉRMICO E ACÚSTICO                                                                 ,5640
03624,BLOCO USO LABORATÓRIO                                                                               ,6640
03625,BLOCO SILICONE                                                                                      ,6540
03626,BLOCO TERMINAL                                                                                      ,5940
03627,PASIREOTIDA                                                                                         ,6505
03627,PASIREOTIDA                                                                                         ,6505
03628,BLOQUEADOR MOSQUETÃO                                                                                ,7810
03629,BLOQUEADOR CHAMADA DE SEGURANÇA                                                                     ,5810
03630,BLOQUEADOR DE CHAMADAS TELEFÔNICAS                                                                  ,5805
03631,BLOQUEADOR                                                                                          ,6515
03631,BLOQUEADOR LOBO PULMONAR                                                                            ,6515
03632,BLUSÃO RASPA DE COURO ( EPI )                                                                       ,4240
03633,BOBINA - ACO INOXIDAVEL                                                                             ,9640
03634,BOBINA DE ARAME PARA GRAMPEADOR                                                                     ,7510
03635,BOBINA BLOQUEIO                                                                                     ,6110
03636,BOBINA CONTATOR                                                                                     ,5950
03636,BOBINA CONTATOR                                                                                     ,5950
03637,BOBINA IGNIÇÃO MAGNETO                                                                              ,2925
03638,BOBINA DE INDUCAO                                                                                   ,5950
03639,BOBINA MÁQUINA DE COSTURA                                                                           ,7290
03640,BOBINA DE POLIETILENO                                                                               ,9420
03641,BOBINA DE PUPINIZACAO                                                                               ,5950
03642,BOBINA IGNIÇÃO AUTOMOTIVA                                                                           ,2920
03643,BOBINA PARA CABO ELETRICO                                                                           ,8130
03644,BOBINA PARA FIO ELÉTRICO                                                                            ,8130
03645,BOBINA PARA RELE                                                                                    ,5945
03646,BOBINADORA INDUSTRIAL DE ARAME                                                                      ,3422
03647,BOBINADORA INDUSTRIAL DE FITA METÁLICA                                                              ,3422
03648,PINO IMPLANTÁVEL ORTOPÉDICO                                                                         ,6515
03649,BOCA DE LOBO MATERIAL METÁLICO                                                                      ,5680
03650,BOCAL COM INTERRUPTOR CONJUNGADO                                                                    ,6250
03651,BOCAL COM TOMADA CONJUGADA                                                                          ,6250
03652,BOCAL DE BORRACHA                                                                                   ,6515
03653,BÓIA DE ANCORAGEM                                                                                   ,5420
03654,BÓIA CAIXA D'ÁGUA                                                                                   ,4510
03655,BOIA DE CARBURADOR DE CORPO DUPLO                                                                   ,2910
03656,BOIA DE CARBURADOR DE CORPO SIMPLES                                                                 ,2910
03657,BOIA DE OLEODUTO                                                                                    ,4730
03658,BOIA DE SINALIZACAO                                                                                 ,6320
03658,BOIA DE SINALIZACAO                                                                                 ,6320
03659,BÓIA SINALIZAÇÃO LUMINOSA                                                                           ,6350
03660,BÓIA SINALIZAÇÃO SONORA                                                                             ,5845
03661,BÓIA TANQUE COMBUSTÍVEL                                                                             ,2910
03661,BÓIA TANQUE COMBUSTÍVEL                                                                             ,2910
03662,BOIA PARA CARBURADOR                                                                                ,2920
03663,BOIA SALVA - VIDA                                                                                   ,4220
03663,BOIA SALVA - VIDA                                                                                   ,4220
03664,BOIA SALVA - VIDAS INFLAVEL                                                                         ,4220
03665,BOIA SALVA - VIDAS NAO INFLAVEL                                                                     ,4220
03666,BOILER                                                                                              ,4520
03667,BOLA MEDICINAL                                                                                      ,7810
03667,BOLA MEDICINAL                                                                                      ,7810
03668,SISTEMA ELETROFORESE                                                                                ,6640
03669,BOLA GUINDASTE DESTRUIDOR                                                                           ,3815
03670,BOLA SQUASH                                                                                         ,7810
03671,BOLA DE TÊNIS                                                                                       ,7810
03672,BOLA DE TÊNIS DE MESA                                                                               ,7810
03673,BOLA DE VIDRO                                                                                       ,7810
03674,BOLA HANDEBOL - FEMININA                                                                            ,7810
03675,BOLA HANDEBOL - MASCULINA                                                                           ,7810
03676,BOLA FUTEBOL                                                                                        ,7810
03677,BOLA POLO AQUÁTICO                                                                                  ,7810
03678,BOLINHO DE PEIXE PRE - PREPARADO                                                                    ,8905
03679,BOLO ALIMENTÍCIO                                                                                    ,8920
03679,BOLO ALIMENTÍCIO                                                                                    ,8920
03679,BOLO ALIMENTÍCIO                                                                                    ,8920
03679,BOLO ALIMENTÍCIO                                                                                    ,8920
03680,BOLSA APLICAÇÃO ENEMA                                                                               ,6515
03681,MATERIAL HOSPITALAR                                                                                 ,6515
03681,MATERIAL HOSPITALAR                                                                                 ,6515
03681,MATERIAL HOSPITALAR                                                                                 ,6515
03681,MATERIAL HOSPITALAR                                                                                 ,6515
03682,BOLSA ARMAZENAMENTO DE MEDULA ÓSSEA                                                                 ,6515
03683,BOLSA TRANSFERÊNCIA DE SANGUE E COMPONENTES                                                         ,6515
03684,BOLSA VENTILAÇÃO PULMONAR                                                                           ,6515
03685,BOLSA COLETA SANGUE                                                                                 ,6515
03686,BOLSA COLETORA                                                                                      ,6515
03687,BOLSA DE OSTOMIA                                                                                    ,6515
03687,BOLSA DE OSTOMIA                                                                                    ,6515
03687,BOLSA DE OSTOMIA                                                                                    ,6515
03688,BOLSA DE ALGODAO                                                                                    ,8105
03689,BOLSA DE ALUMINIO                                                                                   ,8105
03690,BOLSA DE CORRESPONDENCIA                                                                            ,8105
03691,PROTETOR CRACHÁ                                                                                     ,8455
03692,BOLSA DE DESPOJO HUMANO                                                                             ,9930
03693,BOLSA DE FIBRA NATURAL                                                                              ,8105
03694,BOLSA DE FIBRA SINTÉTICA                                                                            ,8105
03695,BOLSA DE JUTA                                                                                       ,8105
03696,BOLSA                                                                                               ,8105
03696,BOLSA                                                                                               ,8105
03696,BOLSA                                                                                               ,8105
03696,BOLSA                                                                                               ,8105
03697,BOLSA DE PAPEL                                                                                      ,8105
03698,BOLSA PLÁSTICO                                                                                      ,8105
03699,BOLSA DRENAVEL / COMPONENTE - USO MEDICO                                                            ,6515
03700,BOLSA P/ ACONDICIONAMENTO ÓRGÃOS E ESPÉCIMES                                                        ,6515
03700,BOLSA P/ ACONDICIONAMENTO ÓRGÃOS E ESPÉCIMES                                                        ,6515
03701,CATETER PERIFÉRICO                                                                                  ,6515
03701,CATETER PERIFÉRICO                                                                                  ,6515
03702,BOLSA IMPERMEAVEL                                                                                   ,8105
03703,BOLSA IRRIGADORA / COMPONENTE - USO MEDICO                                                          ,6515
03704,BOLSA PARA INSTRUMENTOS E SUPRIMENTOS MEDICOS                                                       ,6545
