codigo,descricao,codigo_classe
09987,MOTOR PRIMARIO DE MISSIL GUIADO                                                                     ,2845
09988,MOTOR PRIMARIO DE TURBO - JATO DE AERONAVE                                                          ,2840
09989,MOTOR PRIMARIO DE TURBO - PROPULSOR DE AERONAVE                                                     ,2840
09990,MOTOR PRIMARIO DO TIPO FOGUETE A COMBUSTIVEL DE AERONAVE                                            ,2845
09991,MOTOR PRIMARIO DO TIPO FOGUETE A COMBUSTIVEL PARA FOGUETE                                           ,2845
09992,MOTOR PRIMARIO DO TIPO FOGUETE A COMBUSTIVEL PARA MISSIL GUIADO                                     ,2845
09993,MOTOR SECCIONADO DE TREINAMENTO                                                                     ,6910
09994,MOTOR SEMI - DIESEL MARITIMO                                                                        ,2815
09995,MOTOR SEMI - DIESEL PARA AUTOMOVEL                                                                  ,2815
09996,MOTOR SEMI - DIESEL PARA LOCOMOTIVA                                                                 ,2815
09997,MOTOR SINCRONO                                                                                      ,6105
09998,"MOTORES DO SISTEMA HIDRAULICO, DE VACUO E DEGELO DE AERONAVES                                       ",1650
09999,MOURÃO MADEIRA                                                                                      ,5660
10000,MOURAO POLIPROPILENO                                                                                ,9330
10001,"""MOUSE""                                                                                             ",7060
10002,MOXONIDINA                                                                                          ,6505
10003,MUCATO DE ISOMETEPTENO                                                                              ,6505
10004,MUCILAGEM                                                                                           ,8920
10005,MUCILÓIDE HIDROFÍLICO DE PSYLLIUM                                                                   ,6505
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10006,MUDA DE PLANTA                                                                                      ,8730
10007,MUFLA                                                                                               ,6640
10008,MUFLA                                                                                               ,6150
10009,MUFLA ODONTOLÓGICA                                                                                  ,6520
10010,MULETA AXILAR                                                                                       ,6515
10011,MULTICOLETOR - USO HOSPITALAR                                                                       ,6515
10012,MULTÍMETRO                                                                                          ,6625
10012,MULTÍMETRO                                                                                          ,6625
10013,MULTIPLEXADOR                                                                                       ,5895
10013,MULTIPLEXADOR                                                                                       ,5895
10014,MULTIPLICADOR DE LINHA                                                                              ,7020
10015,MULTITUBO DE INSTRUMENTACAO DE LIGA COBRE                                                           ,4710
10016,MULTITUBO DE LIGA COBRE PARA TELEFONIA                                                              ,4730
10017,MULTITUBO DE MATERIAL PLASTICO PARA TELEFONIA                                                       ,4730
10018,MULTIVIBRADOR BIESTAVEL                                                                             ,5962
10019,MUNHEQUEIRA                                                                                         ,7810
10020,MUNIÇÃO ARMA DE FOGO EMPUNHÁVEL - MÉDIO PORTE                                                       ,1305
10021,MUNIÇÃO ARMA DE FOGO EMPUNHÁVEL - PEQUENO PORTE                                                     ,1305
10022,MUNICAO SECCIONADA                                                                                  ,6920
10022,MUNICAO SECCIONADA / RÉPLICA INERTE                                                                 ,6920
10023,MUPIROCINA                                                                                          ,6505
10024,MURAL USO RADIOLOGICO                                                                               ,6525
10025,MUREXIDA (PURPURATO DE AMÔNIO)                                                                      ,6810
10026,MURO PRÉ-FABRICADO                                                                                  ,5410
10026,MURO PRÉ-FABRICADO                                                                                  ,5410
10027,MUROMANAB CD3                                                                                       ,6505
10028,MUSGO DE ESTOFAMENTO BENEFICIADO                                                                    ,8320
10029,NABO IN - NATURA                                                                                    ,8915
10030,PÓDIO                                                                                               ,7810
10031,NADIRSCOPIO                                                                                         ,6655
10032,NADOLOL                                                                                             ,6505
10033,NADROPARINA                                                                                         ,6505
10034,NAFAZOLINE                                                                                          ,6505
10035,BIOTINA                                                                                             ,6505
10036,HIDROXIPIRIMIDINA                                                                                   ,6810
10037,NALAXONA CLORIDRATO                                                                                 ,6505
10038,NANDROLONA                                                                                          ,6505
10039,NAPA                                                                                                ,8305
10040,DACLATASVIR                                                                                         ,6505
10041,NAPROXENO                                                                                           ,6505
10041,NAPROXENO                                                                                           ,6505
10041,NAPROXENO                                                                                           ,6505
10042,NASOFIBROSCÓPIO                                                                                     ,6515
10043,NATAMICINA                                                                                          ,6505
10044,NAVALHA                                                                                             ,6515
10045,NAVALHA                                                                                             ,8530
10046,NAVETA                                                                                              ,6640
10047,NAVETA DE PORCELANA                                                                                 ,6640
10048,NAVIO AUXILIAR                                                                                      ,1925
10049,NAVIO BALIZADOR                                                                                     ,1925
10050,NAVIO DE ALOJAMENTO                                                                                 ,1910
10051,NAVIO DE BUSCA SUBMARINA                                                                            ,1925
10052,NAVIO DE CARGA MISTA ( MINERIO / PETROLEO )                                                         ,1915
10053,NAVIO DE CARGA SECA                                                                                 ,1915
10054,NAVIO DE PASSAGEIRO                                                                                 ,1910
10055,NAVIO DE SALVAMENTO SUBMARINO                                                                       ,1925
10056,NAVIO EMPURRADOR DE EMBARCACAO                                                                      ,1925
10057,NAVIO FAROLEIRO                                                                                     ,1925
10058,NAVIO GRANELEIRO                                                                                    ,1915
10059,NAVIO LIGEIRO                                                                                       ,1925
10060,NAVIO OFICINA                                                                                       ,1925
10061,NAVIO PETROLEIRO                                                                                    ,1915
10062,NAVIO PROPANEIRO                                                                                    ,1915
10063,NAVIO QUEBRA - GELO                                                                                 ,1925
10064,NAVIO TENDER ( BOIA )                                                                               ,1925
10065,ÁCIDO ACETILNEURAMÍNICO                                                                             ,6810
10066,EPRINOMECTINA                                                                                       ,6810
10067,NEFELOMETRO                                                                                         ,6640
10068,NEGATIVO DE FOTOIMPRESSAO                                                                           ,6770
10069,NEGATOSCOPIO - ODONTOLOGICO                                                                         ,6520
10070,NEGATOSCOPIO - SLIDE                                                                                ,6760
10071,NEGATOSCÓPIO                                                                                        ,6525
10072,NELFINAVIR MESILATO                                                                                 ,6505
10073,NEOMICINA                                                                                           ,6505
10074,NEOMICINA                                                                                           ,6810
10075,NEOPRENE EXPANDIDO                                                                                  ,8030
10076,NEOSTIGMINA METILSULFATO                                                                            ,6505
10077,ALANILGLUTAMINA                                                                                     ,6505
10078,1-INDANONA                                                                                          ,6810
10079,NEVIRAPINA                                                                                          ,6505
10080,NILOTINIBE                                                                                          ,6505
10081,BETA-NICOTINAMIDA ADENINA DINUCLEOTÍDEO                                                             ,6810
10082,NIFEDIPINO                                                                                          ,6505
10083,NIMESULIDA                                                                                          ,6505
10083,NIMESULIDA                                                                                          ,6505
10084,NIMODIPINO                                                                                          ,6505
10085,NIMORAZOL                                                                                           ,6505
10086,NINHO                                                                                               ,5510
10087,PIRIMIDINA                                                                                          ,6810
10088,ÁLCOOL ESTEARÍLICO                                                                                  ,6810
10089,SULFATO DE CÉSIO                                                                                    ,6810
10090,NIPLE TUBO CONDUCAO METALICA                                                                        ,4730
10091,NÍQUEL                                                                                              ,6810
10091,NÍQUEL                                                                                              ,6810
10092,NISOLDIPINO                                                                                         ,6505
10093,ENXERTO ÓSSEO                                                                                       ,6515
10094,NISTATINA                                                                                           ,6505
10095,NISTATINA + OXIDO DE ZINCO                                                                          ,6505
10096,NITRATO DE MERCÚRIO                                                                                 ,6810
10097,NITRATO DE COBALTO                                                                                  ,6810
10098,NITRATO DE CÁLCIO                                                                                   ,6810
10099,FENARIMOL                                                                                           ,6840
10100,NITRATO DE CROMO                                                                                    ,6810
10101,ISOCONAZOL NITRATO                                                                                  ,6505
10101,ISOCONAZOL NITRATO                                                                                  ,6505
10102,MICONAZOL                                                                                           ,6505
10103,QUINOLINA                                                                                           ,6810
10104,1-NITROSO 2-NAFTOL                                                                                  ,6810
10104,1-NITROSO 2-NAFTOL                                                                                  ,6810
10105,NITRAZEPAM                                                                                          ,6505
10106,NITRENDIPINO                                                                                        ,6505
10107,PIRROLIDONA                                                                                         ,6810
10108,NITRATO DE GÁLIO                                                                                    ,6810
10109,NITROFURANTOÍNA                                                                                     ,6505
10110,NITROFURAL                                                                                          ,6505
10111,BUTENO                                                                                              ,6810
10112,NITROGLICERINA                                                                                      ,6505
